,delta
0,3.918
1,-0.3917999999999999
2,9.149093800000003
3,6.149093799999999
4,4.0908509062
5,9.890850906200004
6,10.522954525913804
7,8.599459073322421
8,5.789760055293804
9,6.692498946324378
10,8.618877586400771
11,8.540811652824175
12,4.483070876755448
13,3.783970295238504
14,2.121751198699684
15,8.60171789716155
16,9.84611617926437
17,8.8575593599965
18,8.887911652395857
19,4.584438143254658
20,5.948979863338508
21,10.88237272413636
22,8.578685624941869
23,10.643425328592002
24,2.695074772905514
25,5.164184156391542
26,6.477821527097717
27,2.6111754033060777
28,3.7227739319507123
29,8.83795253160443
30,6.272934043016903
31,9.807661108973946
32,9.363853447864926
33,8.535489594417015
34,13.851213410666162
35,7.2516471852936775
36,12.439898723690305
37,7.526482466764264
38,5.981463967015486
39,8.814171159677016
40,11.988279104393712
41,8.789451193954335
42,3.185112165324824
43,12.913088558986885
44,3.5686641350611126
45,-0.05708789578852702
46,1.2849691921073259
47,10.629292018444573
48,6.485657879716598
49,10.62177970308818
50,5.293461106953885
51,4.938415466188587
52,9.608475531550368
53,0.7511705742562071
54,5.470178884044515
55,11.870057591511568
56,3.5056012263510183
57,10.422215517048812
58,9.75761028421823
59,8.494852673933963
60,1.2355941440884521
61,6.157311618465769
62,7.359122227116018
63,10.587977107375423
64,10.529179396637915
65,6.189763104888868
66,2.7457200467072767
67,8.496746389111706
68,7.342827621737229
69,6.051372601803564
70,6.589295766687087
71,3.8135700630219276
72,1.2337564929588325
73,14.066807811749072
74,10.482676963353697
75,4.897652974329958
76,-0.10947726353413145
77,13.660127030574131
78,7.9446439695854
79,10.150179572626826
80,7.618601562328081
81,8.57316629574973
82,2.20957362276215
83,12.927908257142121
84,3.105479177943039
85,12.669048018065723
86,9.848235149680363
87,1.0207463198420328
88,2.5257043054723454
89,12.34092019282707
90,3.044975986390341
91,2.523178601166819
92,4.92522528986342
93,4.028208557637413
94,1.2106272140080137
95,6.530374729082155
96,7.600113979296111
97,-0.17634846274256688
98,5.012886212064927
99,6.111001421106266
100,4.166689784522987
101,-0.1502376755682917
102,8.16292504655246
103,9.692690213779656
104,9.233736091798619
105,9.436362482618847
106,-11.90024764341831
107,31.41223374330093
108,2.6762669983562546
109,10.5027737710152
110,3.9565630519069828
111,10.452496393913634
112,6.131038543675345
113,4.560906746716228
114,2.396848509367601
115,6.459120698039442
116,4.844269021150467
117,7.155208628235414
118,0.8553550474543954
119,6.504982261732039
120,4.854484035558926
121,5.182367915109808
122,10.422440380606076
123,6.4149693995475445
124,9.495637180684753
125,10.95534639398852
126,-0.30818669171844704
127,13.267907808341079
128,7.729301272109524
129,3.1676091058576503
130,6.804828492005868
131,9.765746619054084
132,3.244231412864792
133,-0.1838518886726206
134,4.968331963216087
135,11.482242052672973
136,4.091379916265396
137,8.23506445911596
138,7.253424994554507
139,5.445485143625319
140,-12.573556385308166
141,29.382231768490556
142,3.4098720853746727
143,13.003667721906936
144,8.490937392186993
145,9.641843652968305
146,6.525606446741108
147,1.4373887244902335
148,11.197283147013309
149,1.0361915881969708
150,1.5946655802146097
151,6.059967563836949
152,2.593070914634268
153,11.761364150058398
154,3.5115333932230897
155,8.932869540981983
156,5.955840690713558
157,11.995212940269994
158,1.044734138458125
159,8.143011266590975
160,6.513488381174511
