,delta
0,7.5120000000000005
1,8.630488
2,4.735751199999999
3,4.7149456808
4,8.106955702399201
5,2.6432850543192004
6,2.6406417692648816
7,7.66953429533752
8,8.609014805097601
9,4.742467407184343
10,6.022934948400277
11,5.622084109979653
12,8.71214078201804
13,8.059875698981685
14,9.848663322885315
15,6.297814659562434
16,9.669516844902873
17,14.675900444059351
18,12.208310399653385
19,7.95043331364414
20,10.899227271822753
21,7.443847328057984
22,13.029376913801343
23,9.626439222421254
24,5.889808368657498
25,0.6202584985965132
26,2.772625570947298
27,3.769852945376357
28,3.766083092430989
29,1.5787802480035964
30,10.326341555458185
31,6.061964148474942
32,8.6598418506114
33,10.67494891401239
34,5.728400529102316
35,9.594969317931373
36,9.64061311605235
37,7.41497250293628
38,4.5629038767684165
39,6.965702846218164
40,5.329019579382816
41,3.8374563490642117
42,12.439487269847234
43,6.896117621444546
44,6.209761987173067
45,4.010400521183669
46,5.868092509478004
47,5.084476669335572
48,8.574562344145193
49,4.59798437971358
50,8.71710610973065
51,4.280137763077619
52,1.7225386352785677
53,5.096875273774401
54,8.524714488793506
55,6.0537745148866975
56,5.8062873084392095
57,9.763135999789824
58,9.957590823972794
59,2.0930834634190774
60,7.741424304453005
61,9.588279780326616
62,12.118286702706314
63,11.90645803243575
64,1.2780678676903108
65,5.288777210758212
66,11.197643851184239
67,1.1762554146819184
68,-0.09855661979850083
69,8.269912868924791
70,2.553812251198792
71,4.292279104754471
72,-0.0984580631787253
73,11.013693671556894
74,6.328892534679824
75,5.6921433357243245
76,10.214030220417044
77,2.542856466691319
78,4.686451192388631
79,7.126207641792348
80,4.620024044606225
81,5.471421644518955
82,8.870969258029163
83,9.73335236462026
84,5.207204652577275
85,10.31821208863937
86,11.068190839346926
87,4.062912360228438
88,5.349702539986197
89,6.402241675664186
90,8.448554211878445
91,9.713153858219812
92,4.537108989251806
93,3.6519693075445048
94,11.73321715122836
95,12.30819802686517
96,9.698903595372371
97,7.07641768057988
98,10.609469337777682
99,5.77839015667621
100,3.637707868899156
101,3.6340701610303086
102,6.94014751755833
103,6.1424263016203895
104,4.053214535809502
105,5.6304360908693525
106,12.407501208708027
107,7.696432574920891
108,5.71782668227911
109,8.839730060336706
110,12.241713722987015
111,5.577751221103426
112,5.615965924718012
113,5.442968419609429
114,6.72642015774511
115,5.060076057447873
116,11.125682824194655
117,8.413504240625116
118,3.4973752475953006
119,1.6052898827358604
120,7.926732302688947
121,9.869091012330045
122,9.491593361136893
123,12.031959353861566
124,5.920063735812846
125,3.643149971186972
126,8.187534656731032
127,5.428057362231584
128,9.512384275515842
129,7.693951308670876
130,5.515128128389279
131,3.4018075516712543
132,6.1843959820362215
133,4.569837740638832
134,5.587987812595657
135,1.5823998247828968
136,8.301331556418177
137,9.54323647413537
138,5.690230519347324
139,4.5725160934017595
140,9.612377738640816
141,10.424366257686984
142,6.528003007141933
143,2.9210862599451275
144,8.457519861232527
145,10.31738946935991
146,8.51855391787467
147,4.714416708425233
148,2.5594860574470886
149,5.787707104243623
150,9.665883361368287
151,9.605320947248629
152,10.420641388205013
153,6.495715626301262
154,8.489219910675047
155,6.480730690764176
156,6.49161613840397
157,17.049920914121685
158,2.2461878925466863
159,3.5472606880282456
160,12.642969288114728
161,3.7244018709300235
162,1.531070458052227
163,11.594281098719875
164,6.468279370310029
165,8.74469709632217
166,13.568376866954395
167,5.654227386689854
168,8.194271640245688
169,5.18684447622104
170,5.517945106495517
171,5.512427161388814
172,9.972175419720315
173,9.461811090939818
174,9.38405686909391
175,3.4969425588078593
176,8.363609562993815
177,5.493445616248891
178,10.325785910315972
179,12.156385799127975
180,5.927663092235889
181,8.599477004376922
182,6.186245006445688
183,7.84448422105379
184,8.971409255035724
185,8.402035798948418
186,9.540235371749986
187,6.43069513637829
188,4.696268329532359
189,11.718954339358106
190,13.221378482832279
191,7.42426444124203
192,8.416840176800633
193,9.40842333662431
194,14.23594390206108
195,12.975349511855256
196,11.514814560669492
197,2.572892850836979
198,1.1753219191689368
199,6.209789727251746
200,13.432792947394319
201,2.775421161313261
202,11.364280347624799
203,0.6229427995972401
204,5.4545556203333945
205,8.583722017146556
206,3.449101064712977
207,6.832810820838404
208,12.337035756624118
209,5.217975833779747
210,5.951332180961799
211,4.696178250401772
212,10.508198962865436
213,9.614066443230968
214,9.221233732240762
215,6.024561938399756
216,2.8108282840221364
217,7.821206796333627
218,0.3299970600355664
219,4.044172521546443
220,-0.27824473060809396
221,4.437830756852009
222,5.433392926095166
223,3.427959533169087
224,5.424531573635932
225,2.4191070420620235
226,1.8427191038024375
227,5.4166879350202635
228,2.1946992989890077
229,5.4112712470850965
230,4.405859975837984
231,5.434091726668157
232,9.747128871459608
233,6.373837358438777
234,10.804353695434202
235,6.3674635210802535
236,9.361096057559052
237,8.351734961501734
238,8.56686748536481
239,9.998180736828317
240,8.343383226540254
241,9.435039843313461
242,1.3544979576047353
243,-33.86091716947976
244,57.09921975424777
245,1.2190481618440572
246,3.3960200241358507
247,7.207398140436908
248,2.3926240041114397
249,10.641528102800521
250,3.3902313801074797
251,5.995008199151016
252,11.704020394991176
253,6.944726385726426
254,5.375137128332199
255,5.369761991203859
256,10.265950411174117
