,delta
0,9.891
1,10.879209000000001
2,7.648899999999998
3,3.0784501000000013
4,7.448529199999999
5,7.188776559899999
6,-0.00307845009999852
7,5.1044617933401
8,1.5398045525506703
9,3.79489553820666
10,5.791100642668454
11,3.3286213591850355
12,8.872487683457308
13,3.6574694626708464
14,10.293741440092376
15,6.754296852242476
16,3.467409129052541
17,8.5276018956922
18,7.78921419117205
19,10.433170198532395
20,6.229973911049029
21,5.627060189248681
22,8.006620595873045
23,9.846184432713244
24,5.921754311744223
25,2.7647683890536427
26,6.889129163547267
27,9.335791336387217
28,7.2002162471925715
29,8.73041649396879
30,11.711625191342932
31,7.162462672208619
32,6.137624824865384
33,1.7479142752538621
34,6.6045542612747
35,7.60375672749521
36,1.7395618067173189
37,13.298310323273824
38,11.009297826920715
39,9.800689999197573
40,6.035528673690919
41,8.0907002191135
42,9.621853780524702
43,2.891769749961611
44,8.750366287051804
45,3.72973154469139
46,9.14750577225118
47,9.609340156994222
48,9.199101534711303
49,12.347401715917783
50,12.746416944434088
51,-5.314918316276703
52,10.0
53,22.172472219802557
54,4.904549686796713
55,9.622484631014629
56,3.4479970852710267
57,12.469587879354947
58,5.482197376743898
59,4.716854307374547
60,11.765366631717143
61,6.218115540691542
62,1.238134661430422
63,1.078660643353544
64,7.8084755482691435
65,12.07740138974907
66,8.4986592904894
67,11.61102852053267
68,4.285259382797619
69,6.9084999439785975
70,2.856733444517886
71,8.865649949580757
72,7.364160631198843
73,8.464778288236516
74,3.824582271242434
75,10.383001553007603
76,4.610526641637193
77,3.472777336758895
78,1.238566872880142
79,-0.1046716939927137
80,1.2374329777011326
81,6.583146023673862
82,7.692284369810636
83,3.227836910223232
84,12.736726134633045
85,3.905053219200795
86,2.738319933465732
87,5.998946255104784
88,7.625881753685576
89,0.34585540116756874
90,-0.11838654755524658
91,12.365023774854535
92,5.227997489025029
93,8.848092262680325
94,3.59230371746969
95,9.128521397369013
96,2.9616909867152117
97,3.4115013877219553
98,6.215669257632044
99,9.717910016530823
100,9.708192106514161
101,4.442873144549139
102,4.657671939684178
103,2.6530142677445383
104,6.897317007821584
105,2.4626273465769373
106,2.4137287392086364
107,5.982355865287786
108,5.611776953900858
109,3.7379682480363954
110,9.03001792861869
111,3.1103363868525093
112,9.276522560809212
113,5.001331190160954
114,4.9912905442148485
115,1.1762992536706633
116,5.453951067532444
117,4.9851229544169655
118,10.384676119128017
119,4.867193720630439
120,6.940582995666432
121,9.583042425763551
122,14.340832083585383
123,9.3657488752267
124,3.8474107355543765
125,4.928139559070246
126,1.9505554783468142
127,3.538619054272658
128,2.1847571488453923
129,6.778442920572502
130,9.667661417123895
131,4.21328743613401
132,0.1408227562420734
133,9.906562256367806
134,6.347702272516926
135,7.474812564987815
136,3.431965136454437
137,1.6055159766727911
138,1.3770367806054082
139,7.847966901179575
140,2.932175012286052
141,6.288370768482537
142,1.138996720213413
143,9.743555865256553
144,9.647416328121949
145,14.705760443310623
146,7.5377689117935915
147,4.097811693027552
148,8.675009205060064
149,7.52613333118893
150,9.518607197857705
151,0.8835564708200536
152,3.869405477089913
153,1.5727269134924882
154,12.493845686729856
155,2.1877915111599577
156,9.412060499436734
157,0.969012360043962
158,6.404984701306034
159,0.5062046094690231
160,9.732600487512855
161,9.50454202570836
162,0.46865739421491526
163,12.604247672047222
164,9.494568826288514
165,15.073955177805146
166,6.485074257462202
167,-1.176172653581716
168,10.809366477429421
169,15.254140918808844
170,-0.6964124732314758
171,0.11805292483086305
172,12.659484994836475
173,0.626517788580486
174,9.455561756422185
175,13.721807253147517
176,8.49575790089807
177,2.295637260722515
178,12.197942161584706
179,9.479835250543147
180,7.470355415292488
181,12.016119613660521
182,2.8049475570246614
183,12.465764264843074
184,1.7585634635418046
185,7.956004412380253
186,8.458321548856475
187,0.7368749623019539
188,6.436789539473011
189,7.427049471799592
190,15.554619697935323
191,9.54912635234541
192,8.439577225992934
193,4.997218841868289
194,4.517671189580369
195,1.513153518390709
196,3.511640364872619
197,5.995109680557562
