,delta
0,6.3500000000000005
1,2.6480000000000006
2,0.36384999999999934
3,8.098173149999997
4,1.3389881499999987
5,0.3666353268500018
6,9.723029874208155
7,7.391229957546603
8,10.681412642546604
9,5.653773186542466
10,1.9471551912448177
11,9.87556664102091
12,4.1008392037861086
13,5.863443721811066
14,11.923263730144896
15,7.271236211866807
16,8.99695173460475
17,8.041281555546988
18,5.777748374586025
19,3.4504451382568107
20,7.519481723685686
21,5.751236592134887
22,5.1558293150760335
23,1.992246383568414
24,4.764451144487765
25,2.8604608594896774
26,7.9309792213151695
27,7.3595817164509185
28,9.74063678315079
29,6.730896146367627
30,11.415882712104406
31,7.219326596160471
32,11.648038610614691
33,8.716945923625076
34,3.6256993441818963
35,2.7494666507673458
36,3.7467171841165623
37,6.553156631066116
38,11.048929655426747
39,9.523685020943987
40,8.541322135872548
41,12.532668187789682
42,8.163640591521983
43,6.241080190470768
44,9.191732948912431
45,7.347276532369847
46,4.0497988765324635
47,6.664200451886359
48,5.522548879132842
49,9.300542946837822
50,6.981047742956434
51,9.73963647228453
52,7.672596252605558
53,4.725128601849747
54,0.7449767797822346
55,6.5890995185217776
56,9.24182040420203
57,6.687688861700508
58,6.532494284671486
59,10.370023776487415
60,8.674468678554149
61,1.9117979883488943
62,1.6277975764889447
63,6.657078596102508
64,9.663882411887244
65,13.303040133727563
66,4.515798320219005
67,6.948095095269139
68,5.101142143771142
69,5.700209200037989
70,9.176019472223345
71,4.155348640197815
72,6.021797040380591
73,6.644962038691347
74,13.258400117776318
75,4.0753175723088475
76,4.694508990837903
77,3.689814481847179
78,10.8225325875718
79,3.5692645650434542
80,8.09363652075399
81,11.436373737596568
82,6.675671993415335
83,5.284272868678499
84,6.536751138092882
85,7.658360853348427
86,6.715584487107208
87,9.724135743377246
88,8.946996965760945
89,3.348548111496825
90,9.365673383076228
91,5.10289496527173
92,7.148167984227371
93,8.429106044768673
94,8.61441160763377
95,11.43797971066374
96,3.8109044525391482
97,2.6441294459604023
98,9.551888785652864
99,8.455461280398708
100,9.70198629157369
101,9.592284305282078
102,1.7077927525293717
103,3.631933427728768
104,5.628301494301127
105,9.601209240114372
106,6.687911930281075
107,9.749880686473716
108,6.419014922518272
109,9.397119010396864
110,4.6129233121203015
111,7.644086517257165
112,4.60831038880815
113,7.5724502406668535
114,6.690015566658303
115,8.819516757699262
116,6.121014009992564
117,7.756543653151198
118,9.762102636337659
119,4.176810430655223
120,7.734601715848726
121,8.195141544263947
122,8.670075375542297
123,2.75912938758961
124,5.667547329842364
125,6.044303634485232
126,8.674607707173436
127,13.44893647452409
128,9.64877394027235
129,4.617142157836042
130,10.032375556543002
131,12.76055723137506
132,4.574995877009428
133,6.906062592712715
134,9.534550170455077
135,8.525015620284648
136,6.686908998705121
137,6.019814767226649
138,10.579353346724588
139,4.84957408016021
140,8.251418012052227
141,12.408674805458304
