,delta
0,8.638
1,7.8000000000000025
2,3.6551620000000007
3,6.381861037999997
4,0.3618610380000007
5,2.973674934199998
6,1.7963448379999996
7,1.070450645542003
8,9.566899176962004
9,2.703686356745038
10,5.233367706778019
11,4.575237737690259
12,9.374461609193332
13,3.12940148450312
14,8.686631771585155
15,4.7868438539398
16,3.186065975463876
17,9.536144268350768
18,2.7228092356213978
19,3.7788709441103947
20,4.585361541268128
21,6.057345683590057
22,3.7705067116250177
23,3.7667362049134
24,4.024774376849052
25,6.198296939164138
26,6.926486836940455
27,9.575798163968386
28,2.8249930786340656
29,10.43645022109024
30,2.7601444756298292
31,7.181842171479275
32,6.666059502068606
33,2.757384331154242
34,4.993544011062141
35,6.231997369538362
36,9.889402340230276
37,5.111157349540235
38,2.748394949453541
39,4.169495129400019
40,8.172553206203162
41,0.5371832016421081
42,1.8599100637099184
43,8.117186853808136
44,-1.6353445495924177
45,15.219091993686845
46,6.285626191695343
47,11.06091335065932
48,7.785754715929556
49,2.7409962728619917
50,4.738255276589086
51,5.416297661070757
52,4.549169976156975
53,10.37177462639113
54,9.287992975371822
55,3.0137642831031144
56,9.254108468313746
57,0.5184085793908935
58,18.751721162063973
59,8.711598776140818
60,6.702887177364573
61,5.2795563418618485
62,5.623398386630413
63,6.673163976787237
64,4.409617634155211
65,4.71928092307644
66,3.970471632582303
67,6.272529444387715
68,5.573424469324095
69,9.691774672553038
70,9.575045522412097
71,8.134306276065502
72,8.617540970170865
73,3.70501774605151
74,1.7013127283054246
75,6.855552396497387
76,1.6996114155771238
77,1.6979118041616061
78,5.095182345564751
79,6.682082897880605
80,8.219329207095939
81,6.80456020720186
82,4.297396286386515
83,3.6911187100117786
84,6.695739739383669
85,1.687427591301855
86,5.879972444895543
87,6.662884089489182
88,9.827267524910212
89,4.60811703648136
90,9.756221205399697
91,11.47978354452448
92,5.77376600457842
93,5.57546662460004
94,9.754428589614236
95,6.314425798700654
96,1.6811320466739517
97,5.67031284926702
98,4.6794509146274095
99,6.102241090108919
100,-4.228523765395494
101,23.531298749854955
102,8.985490031950008
103,6.239655176459678
104,6.617118840980083
105,5.615689658813608
106,1.590957188711286
107,6.247072267016051
108,6.67258084736693
109,2.0503216242747158
110,7.282950544203686
111,5.895689381364491
112,3.9083015657233773
113,5.074987699123085
114,10.421636733199875
115,3.726334866506477
116,2.6551391998114013
117,5.652484060611641
118,3.8324273420205373
119,5.646831576550994
120,4.528117157870042
121,9.911380211664095
122,8.28347600734537
123,1.636656627816592
124,7.731703904028564
125,7.613841345604442
126,10.494076608439855
127,4.9806534080398706
128,4.627288267284712
129,5.842073763640087
130,4.6226609790173825
131,4.373509824198777
132,6.584158841778958
133,4.619742957601034
134,4.53042654070282
135,10.349345162751433
136,5.850534651341377
137,8.236827327608125
138,7.590027624444701
139,6.582437596820455
140,7.575855159223465
141,11.450475426055391
142,4.090649148158377
143,5.613507891497761
144,4.338335437867954
145,1.607894383606208
146,6.773972085560899
147,4.925339789249733
148,5.599512517136986
149,9.537369034396534
150,8.56418865491628
151,4.765059168753169
152,7.856219159834495
153,7.550859407092503
154,13.53799878603786
155,-11.583126260180052
156,32.743815080018976
157,7.554891673945576
158,3.7140564666158298
159,1.5860567854600731
160,-14.004599332241582
