,delta
0,3.918
1,2.187882
2,5.148082000000001
3,4.2453918
4,8.829835906200001
5,4.695006374713799
6,10.58264153729667
7,2.629993519825291
8,2.6273635263054587
9,2.6247361627791577
10,6.628893312192368
11,6.7894173584627
12,7.62576287540282
13,1.227927016982676
14,10.439549949040028
15,-0.2368656847155819
16,10.462145251349185
17,5.125120365284118
18,5.086793221817075
19,2.6159952449188353
20,5.353064726151388
21,7.727672105167073
22,1.3073792496739003
23,4.79901093617984
24,10.949833800023868
25,5.901791799738618
26,10.559437523049866
27,4.316144404692864
28,1.5544941573437825
29,8.756715068600613
30,5.781717185461872
31,6.5770560552314805
32,11.384376511029416
33,7.7421766363465565
34,6.491307690495574
35,5.109718365330707
36,4.685825936706635
37,10.363283577875222
38,9.65907966731399
39,4.345802715094862
40,9.93585114612074
41,11.45304226279498
42,8.307738036515502
43,4.284024898752591
44,9.284288899835076
45,9.216902696455065
46,10.061035109937734
47,9.800328619402194
48,6.690528290782822
49,8.683837762491976
50,11.783549675288441
51,3.8563218074946803
52,3.343558291246154
53,11.758075362386364
54,9.675153924729557
55,7.665478770804839
56,5.6245197646060205
57,12.326919895188325
58,2.5125828245348885
59,10.072973605298444
60,9.334578887036287
61,5.445369218129144
62,10.335676244768592
63,5.761064244548379
64,4.074216330663205
65,7.666794697596799
66,10.536108620291714
67,10.658477652065017
68,5.224855630646857
69,4.847758465696586
70,9.750075853578778
71,6.640325777725252
72,8.633685451947485
73,4.552112896399876
74,9.488367240368916
75,3.6192378041574784
76,13.726584931096113
77,9.621432528691457
78,9.711811096162705
79,6.602099285066515
80,8.595497185781483
81,6.289249963556358
82,5.03771655399396
83,14.772479607461037
84,4.906058906046155
85,14.29523164671491
86,9.58690168859573
87,9.577314786907095
88,16.849648182095052
89,-2.515538684467856
90,13.513927583356008
91,14.915645034123145
92,0.07389401473119506
93,12.162151181789568
94,-1.9334953867419244
95,0.10026156007870668
96,12.978434289191227
97,6.572112612176738
98,-0.11249211465553799
99,12.320093289526767
100,2.1184463324732405
101,2.594789634363906
102,3.640877301368164
103,10.9337224173521
104,8.56353454534667
105,6.554971010801296
106,12.04494066110999
107,10.84044659499898
108,6.548416039790482
109,8.541867623750818
110,4.333622411472902
111,5.626302701649365
112,5.677200010544084
113,6.41548000948967
114,14.421645647794207
115,13.104977777042336
116,0.8856121168736308
117,3.6206763989478077
118,5.617055722548685
119,13.432292425622109
120,3.103098790249419
121,9.089063183059807
122,7.233606166347386
123,15.571156682585297
124,4.131245549712617
125,10.180156864753826
126,2.9490361200845427
127,9.454095754166815
128,7.8779120040144335
129,12.449995590215053
130,9.62949110789009
131,6.000120803613072
132,4.569283058598671
133,7.069951933843413
134,5.564713775539985
135,2.5591490617644013
136,9.671219161352155
137,8.192691208841097
138,3.694836750319155
139,4.363173674892096
140,5.548397221493815
141,5.184371204089075
142,10.658620301366
143,10.845758271229442
144,7.382182444106547
145,7.094527334564418
146,3.3536945690839275
147,6.5763104005520745
148,9.597971059659585
149,10.767289498353648
150,9.58837308859961
151,8.32578471551119
152,4.252770195782887
153,2.5310881426678407
154,4.528557054524981
155,7.936415598290978
156,7.938785151546881
157,7.191458930795534
158,2.845631081126612
159,11.043065129943216
160,8.668758616948935
161,8.136445949642166
162,7.323732828817356
163,11.116236623023951
164,4.591359545935575
165,5.507955635922599
166,8.66261296072139
167,10.047069310097186
168,5.77280426828861
169,4.526793553850439
170,5.865302280725473
171,4.67618876725146
172,6.74171474061086
173,7.575661018381425
174,10.3590949165432
175,5.745482821604583
176,12.336015946160614
177,2.791934539444128
178,4.088607288961612
179,3.4898406632653405
180,12.239955142053304
181,5.237235311163204
182,3.4863508226021622
183,7.064394002960853
184,7.952916392471707
185,5.8459992343391605
186,6.736378677424
187,5.981866432942297
188,7.020882818867449
189,5.468175176709565
190,11.998965224417816
191,4.6184634991705025
192,11.25629658839398
193,12.062792833231924
194,10.856513549908868
195,7.133266103010101
196,4.696290538951871
197,6.736482062844061
198,3.6405732092785
199,10.423250604278564
200,10.202405050190464
201,7.117795973158991
202,-29.844034112100417
203,45.09082038228735
204,3.8088315098427756
205,6.085587345193289
206,9.93366282857096
207,5.3724215060326515
208,11.44874628458274
209,11.877863474867354
210,3.0731112480325464
211,1.4394616815206973
212,4.4380222198387855
213,2.930175633205863
214,2.4335841976192114
215,9.693092106359018
216,8.233605065937581
217,7.09937146087168
218,2.0552982123472248
219,3.4311506134215506
220,10.32848395216547
221,5.928216791198565
222,8.837509762019408
223,6.8825290192776265
224,7.635129158725704
225,8.788347889714942
226,2.410508449836925
227,6.8572807682567145
228,2.3771612434281906
