,delta
0,5.152000000000001
1,-0.5152000000000001
2,6.800000000000001
3,9.8932
4,8.002626799999998
5,9.783306800000005
6,6.773523493200003
7,12.219490319026796
8,4.9340401706800066
9,3.913363199999999
10,3.6464661568000025
11,6.215576360244114
12,8.761815929536112
13,9.753054113606595
14,7.5921304972846855
15,3.790137957482955
16,5.648549546978188
17,2.840454514498134
18,6.763931611292719
19,12.559770348564115
20,9.743301059492978
21,5.776998296943901
22,10.052125255053255
23,3.45333633703018
24,4.525689218983928
25,4.76669130814463
26,8.965222015854835
27,6.666361307006127
28,5.912123896099445
29,7.730104422096474
30,8.722374317674365
31,11.904719850805776
32,9.588247865725208
33,7.467423079152695
34,5.619957534570233
35,7.506082697649276
36,7.708031985822117
37,6.700323953836289
38,10.991483805186078
39,9.693623629882438
40,0.29086601122639877
41,10.09276271792504
42,6.683639140241382
43,0.593415496079615
44,12.379914855128334
45,9.676362085605035
46,13.649188154607941
47,-1.4335622620888557
48,11.70683173190423
49,8.76434667520033
50,-0.1312296944214495
51,8.026968812395921
52,6.668250515475961
53,0.21506822347311072
54,2.7367995785108405
55,13.057720486312235
56,4.173173394553828
57,11.930925416270952
58,4.411350462505368
59,5.722131853516032
60,5.068738470051358
61,7.165619689292271
62,6.661367196736933
63,7.654705829540262
64,7.647051123710753
65,6.49910281899281
66,13.419423881524722
67,6.639404072587013
68,9.632764668514369
69,9.72313190384591
70,5.849192537093472
71,1.7092441019732405
72,13.026017364864288
73,8.613408771941977
74,7.604795363170069
75,13.97857316584873
76,-0.037318429440688305
77,5.388109469350638
78,3.694508840506387
79,6.449054897625615
80,9.917207505385932
81,12.577021324749126
82,12.445319192274269
83,3.4168109931219988
84,11.95587242918873
85,8.57110617373462
86,9.697227886236305
87,12.215021117098559
88,6.587530658350147
89,-0.11267469525535034
90,1.6788584592367215
91,12.193435641429915
92,8.093529745735054
93,0.27194989023621474
94,3.559417143780138
95,13.001015116420376
96,6.580783852496779
97,-0.12622298751171002
98,10.836505906319985
99,0.2621713555363385
100,7.216925335295855
101,2.651985150019641
102,11.074716615409898
103,9.085884200374835
104,0.24534278601709048
105,11.703451717974076
106,2.974309274722714
107,10.991533889684547
108,9.574083948845896
109,7.689988099616471
110,1.8700413923676251
111,4.627266914364441
112,5.726092384347112
113,9.37748812021539
114,5.014508001554191
115,5.613262159329906
116,1.607648897170634
117,13.41233161867774
118,9.61053435026281
119,7.399108525060797
120,8.659197672554797
121,6.861253228800479
122,1.6357486380859427
123,5.45549150253953
124,2.6060412482734137
125,9.132845922702245
126,2.634323604203928
127,7.342092182212241
128,7.575939970136574
129,1.2088912437836825
130,7.600039600382615
131,8.014959360071884
132,2.9601301052223334
133,2.5867023215020026
134,9.201391463885898
135,3.8311383794534777
136,13.089334961515078
137,8.533645330854597
138,3.007427324596506
139,8.815232353118176
140,8.79913626923792
141,9.525111685523711
142,3.176770965213109
143,11.452695174673181
144,2.6421488398702877
145,10.568998392353024
146,1.821761750968676
147,1.8875821099935592
148,8.242098553117671
149,4.506569594918915
150,5.216039087702939
151,2.5723005051095242
152,9.785092928938411
153,5.383794654563417
154,4.9005127357097535
155,5.355528033275277
156,4.956013438407808
157,8.015251761529726
158,6.125975229947926
