,delta
0,9.728000000000002
1,6.800000000000001
2,5.152000000000001
3,-0.005151999999998935
4,5.3095379519999994
5,4.366387199999998
6,8.083072000000001
7,7.785116928000001
8,8.783350703872003
9,7.777331811072003
10,7.697258210892791
11,9.045181320846524
12,11.816000045659308
13,8.116382133058664
14,5.502606035376417
15,7.370194994043288
16,5.136984158764619
17,2.6278471746058614
18,6.900106932502041
19,9.682186072123358
20,9.479837385930438
21,6.293024950716415
22,-0.022780672568757154
23,2.9275486771867634
24,3.775817625117469
25,7.136326091309087
26,7.45650388605128
27,4.17626579728045
28,3.656337680828017
29,5.729940882502035
30,6.325685760397903
31,8.017371652771715
32,7.4812012626653654
33,7.444871116367892
34,3.0804482673158304
35,2.1747681753298878
36,8.257641106479184
37,7.092651868524939
38,3.7494411089726896
39,1.7456916678637242
40,6.882363718147644
41,8.560345796984194
42,7.337247483430701
43,9.607095448957978
44,7.418448203703861
45,8.5370297555001
46,12.2192766212533
47,-0.8438711921557456
48,16.230702364706303
49,4.737063612477698
50,6.873875037807352
51,9.781492725744613
52,1.8013085929709405
53,2.8469433618241737
54,7.3331848645794935
55,12.228433408896365
56,7.390909924425898
57,6.221519014501439
58,7.123843178848119
59,3.7181194889628273
60,4.714401369473876
61,2.7096869681044495
62,11.16561168134757
63,8.503297495487004
64,4.6166689666533784
65,13.851927192964695
66,9.580177529024922
67,14.888150470201026
68,3.3599843170856047
69,10.413228762937933
70,13.73197387057246
71,6.683434649244418
72,9.937810496433258
73,1.6758955329078162
74,-6.936755228557104
75,19.55342004740919
76,2.58194884489194
77,4.703500807601927
78,6.599400540355191
79,0.7874604863197874
80,8.761144986497584
81,11.95634667634863
82,8.660712008713745
83,6.79464080784237
84,2.9201824010183373
85,5.690036161807711
86,12.729321072233688
87,7.629417441798864
88,3.428535996755386
89,10.217023216926464
90,8.088557816905336
91,2.0971676955555267
92,11.52474595728711
93,9.77532163707474
94,3.0689780787024574
95,5.674129102429106
96,6.439198748034187
97,5.7952788732307
98,3.668454973326675
99,3.6647865183533668
100,4.66112173183501
101,6.636091264499328
102,6.421234046286145
103,7.57192125724805
104,7.21570143986321
105,9.653122703414851
106,9.449790443514985
107,9.786339686981364
108,3.331784607085524
109,9.069082584273815
110,6.137436133069286
111,9.411111881450097
112,2.3334037052817393
113,13.844222348554922
114,10.236660322776856
115,2.0763973024759252
116,13.029984809017378
117,6.575539255569424
118,10.893461778555547
119,2.211203646671379
120,10.2098527456601
121,6.566752512667222
122,7.560185760154468
123,11.421591650729852
124,3.1519717878048823
125,1.622973662251411
126,5.957654459157766
127,9.589675318531022
