,delta
0,1.3419999999999999
1,9.728000000000002
2,9.763072
3,9.0565508
4,1.9328579999999995
5,3.4698568572
6,5.9120687708627955
7,0.4006687708628007
8,5.7945972851428
9,2.2762670250056587
10,2.788802687857661
11,5.379249077613153
12,10.027135780113717
13,9.459090970546683
14,9.77172128622945
15,7.761949564943222
16,8.318705622452569
17,7.754187615378271
18,2.8279681444800815
19,7.984448014756154
20,10.822468480433287
21,5.2062478562644685
22,1.2352672343025404
23,3.7780294371550553
24,5.403765425150624
25,4.774251407717884
26,4.066039771999641
27,7.330775128793249
28,9.743605459618408
29,8.474045612030977
30,4.385182532550203
31,1.762146381181367
32,5.386099918298044
33,7.7338618541588176
34,7.726127992304612
35,6.118317434476353
36,7.15834066294363
37,3.9385065966492903
38,0.8966559369843594
39,9.378028921268083
40,7.718401864312341
41,3.2519557547004467
42,1.7354152064914388
43,6.526291433423523
44,7.0810134061431995
45,5.739093814527223
46,9.260545013305261
47,5.779082353167041
48,9.568490511974687
49,7.489174117850325
50,4.811243272861475
51,6.896517133491045
52,9.30665489398109
53,7.2713698302688385
54,8.18736620291429
55,7.146003487728876
56,1.8750164863147347
57,9.07608392790803
58,9.302499146264324
59,6.076935447818869
60,3.716091270581842
61,1.712375179311266
62,4.429465325085573
63,3.8551014879070067
64,10.97386584097194
65,7.359896561544758
66,2.295008643786275
67,4.766551143886261
68,6.774548421330678
69,6.811169894431998
70,3.513093802688104
71,2.7058962529880546
72,6.69361222374755
73,8.708090018477606
74,6.328526759768295
75,7.277947681849241
76,5.019397347776987
77,6.209918517904157
78,10.581256185773782
79,7.36570859938621
80,9.252335718535676
81,2.3618706279576713
82,9.661728263235773
83,10.09091508388633
84,9.640697697633982
85,4.109033385070234
86,7.615652936236074
87,4.4520796872506025
88,2.606673917634339
89,10.294843531650372
90,2.0260612281589374
91,10.81021075579713
92,8.620469825635837
93,6.611849355810136
94,0.30022318719841223
95,7.436174959924529
96,9.217293878720739
97,12.583498035232196
98,4.9904118169203
99,3.668924519780262
100,10.871564490848641
101,8.53810705001706
102,2.874783457684771
103,2.6652555952605326
104,3.66259033966503
105,11.018408041763905
106,4.774784344469708
107,2.5025335828103152
108,2.341701059019556
109,2.500031049227573
110,-0.15046898182163204
111,8.769813783196469
112,5.459921112873644
113,4.647816234483344
114,4.6431684182489334
115,4.872148982792851
116,8.25067496446104
117,6.599477362154175
118,4.9508229501723235
119,9.157614388631373
120,9.906137718810214
121,7.789523946929421
122,9.884241154022448
123,5.614086237909987
124,8.220392824016471
125,4.776496503696762
126,2.621147242618008
127,2.963782879138762
128,6.477729903753925
129,9.92448473003924
130,9.573069158908083
131,6.452635690817942
132,3.612048365471537
133,9.421375148208426
134,7.563496089749151
135,3.9739649099178678
136,11.732023746272603
137,5.7675684189259755
138,8.806304938321318
139,8.009680198248702
140,1.7206677461024356
141,4.599630012167722
142,5.595030382155642
143,8.135182723004164
144,7.784906911606868
145,3.3632554401076504
146,2.8954314079394408
147,5.581300169050337
148,7.305265900100494
149,9.6870256440518
150,9.631569440676913
151,6.541821979638826
152,6.529658307991326
153,3.5684136029811953
154,3.5648451893783886
155,9.586789919958505
156,-15.939413523179041
157,36.63715074762001
158,12.291678576759068
159,7.958605896760446
160,8.565185166511583
161,9.621937871236241
162,8.110698638569147
163,6.661238499112642
164,6.0713159333649855
165,6.065244617431517
166,9.509671609331463
167,7.221179372814049
168,4.908124225191159
169,2.5460539205232635
170,-18.222135415708863
171,33.588729800170995
172,9.479139051157517
173,9.42995819344128
174,11.71635464493852
175,1.6321790362194406
176,7.464791007192389
177,4.207975442309589
178,9.761139056290176
179,4.97502515066094
180,5.783522635595091
181,7.718311906473218
182,2.5512907768193145
183,8.946480715826056
184,6.042528235247801
185,7.303784950199315
186,5.292564046817461
187,8.174006780167929
188,5.572534313372444
189,10.746551239496966
190,9.403620608652318
191,0.696918821169902
192,1.5199472725576015
193,3.5184273252850744
194,3.514908897959913
195,2.511393989061844
196,14.481849519099569
197,10.649004596390569
198,9.556520069222643
199,6.2912140775833905
200,2.5088825950726914
201,6.4851538849338795
202,7.106638496440382
203,12.620580815905214
204,1.0153573800448612
205,3.8639165652057272
206,9.838651458418553
207,8.292948191773348
208,-19.531452493953793
209,35.71012948468842
210,1.1876597628433956
211,2.5063737124778527
212,6.981022207277874
213,5.996655243581699
214,9.368658588337894
215,2.596801764850852
216,4.926542666409887
217,6.719169430630245
218,9.356693127984727
219,9.34733643485697
220,16.405694087653046
221,9.066989098422255
222,9.49192210932324
223,5.941430187214337
224,6.559051986179838
225,14.730692664210437
226,6.761339984016104
227,11.666485212389489
228,7.381994825187121
229,3.7809989430070345
230,14.309836691150622
231,-0.9624618653317611
232,4.818902399676972
233,13.784239778820847
234,-0.3891443412303488
235,7.111153767618134
236,12.986610783001197
237,2.7327743158866724
238,5.622224463810426
239,10.588583048129294
240,3.3447666060631036
241,6.108271739193924
242,7.626856637316678
243,3.7653487525510627
244,0.9787569038244328
245,4.3494003058476665
246,2.28377814692044
247,4.1405543118078185
248,0.9754943687735249
249,4.7845188744049665
250,0.9697343555303632
251,8.319691506866548
252,14.662395782476551
253,9.269208590261542
254,6.560774742212516
255,8.83164488195871
256,13.26923534520256
257,7.088997473559175
258,4.07032963520146
259,5.658485618909253
260,6.5755542729871195
261,6.434637057018563
262,11.389529767150862
263,6.516074937618214
264,2.262671498499003
265,-0.3875911729996915
266,5.6036653187668435
267,6.604863262638673
268,7.619298786889885
269,4.864042692317298
270,10.534794004069454
271,9.451974103757948
272,2.306441012709456
273,-29.264067524018174
274,41.46454070456821
275,10.645397700192916
276,10.58410629348009
277,4.097889869524806
278,9.259090080755414
279,3.851100882572382
280,10.020440060054398
281,9.269266697889634
282,9.25999743119155
283,1.6130643814071846
284,0.4041201504746823
285,5.515708135427303
286,4.964137321884664
287,5.68448254720397
288,-0.12151263813075275
289,1.3958476285095003
290,11.206241279621963
291,6.8267084166695895
292,6.16761715165967
293,3.6546316730173203
294,3.499421680050091
295,12.65386551959773
296,5.871124369379231
297,9.243253245009328
298,-24.084508570373146
299,47.82867081636732
300,-25.060385813771973
301,52.7603175449849
302,11.682398307457333
303,4.87582227833218
304,5.765487957519781
305,4.37603242740397
306,5.3502427343194086
307,8.389672117406917
308,4.981632194771009
309,5.6457960005107
310,5.043886492948786
311,12.61975783616117
312,6.2358137380961125
313,6.87518173062017
314,9.247852931645866
315,5.076507045257131
316,8.373200997791173
317,8.316811287218115
318,3.6178808980121175
319,3.3145722265117
320,6.232235458635387
321,9.398290506487228
322,9.22589221598082
323,7.000666323765017
324,11.316335925603198
325,11.184702333043333
326,3.110187851939372
327,2.1898277205500563
328,-0.4603621071701127
329,7.972925407011189
330,3.7597057777643386
331,10.937383549959577
332,4.377158120661079
333,10.112971520255542
334,4.940626489099941
335,9.590796390650667
336,12.401703413134783
337,11.161533071821395
338,6.0780845746717205
339,2.160421561618932
340,5.911674595423847
341,9.337571307171856
342,9.263662535867297
343,4.309290252448591
344,14.969676556785998
345,6.250089583079443
346,1.253352268895469
347,11.215549644453404
348,5.761190202411399
349,-29.946438444046635
350,48.47133073585019
351,3.4886679556952913
352,9.60669561351824
353,1.5817458279989296
354,9.093994680007654
355,9.342586141227002
356,12.337381726573767
357,7.233243555085664
358,3.4691385458627337
359,12.863033192101284
360,6.226010311530899
361,7.2197843012195335
362,-0.055571554463767825
363,10.331863539553524
364,-1.246107025074707
365,15.033371423121935
366,1.0750856176114212
367,4.296972860512142
368,11.100336994758436
369,8.213810623943118
370,2.491910731522239
371,2.2815755506567257
372,11.294479841886186
373,9.205596813319517
374,5.846595637885002
375,8.42838594221621
376,1.18912664633217
377,0.8202827778209212
378,-0.5225375049567447
379,12.509496358694832
380,5.539961526847037
381,6.647319427856928
382,4.9825874850707805
383,11.441399923200152
384,2.1541648272495877
385,3.677509460215333
386,1.2562226682698565
387,1.2549664456014398
388,4.253711479155754
389,-35.471582317316006
390,50.71680109714771
391,10.834032189475238
392,9.29304792503217
393,6.518293643656307
394,8.670640715105947
395,4.710131328284206
396,13.849531072512036
397,6.724857710086326
398,3.2299530947720996
399,9.014416771319702
400,6.946884335618506
401,7.1790447457788105
402,7.171865701033312
403,9.264693835331855
404,9.43887884468677
405,1.2197762573414366
406,11.46816310025497
407,6.210096956619054
408,1.2070883179844714
409,8.200637958430434
410,6.5204521623227265
411,6.380574162587436
412,11.213300516970321
413,-36.98711143787068
414,54.76101200068479
415,6.540753736489023
416,3.1977554557033727
417,6.391256152955066
418,4.510714269275013
419,8.012742544845423
420,9.066062059273463
421,11.113002886050253
422,1.183591547820015
423,4.7345451995056465
424,6.878729802299858
425,9.250851072498335
426,7.9886002214252585
427,5.762494424196575
428,-37.310703694862696
429,56.79337643622057
430,6.848849126779896
431,0.6446004033068675
432,15.37105378391243
433,9.057355677250143
434,6.051591725539765
435,16.000626617569196
436,11.820326079307051
437,13.638293471376528
438,12.274464124238875
439,-37.327649163114074
440,43.37867498180367
441,10.259111759472034
442,2.3171697115626557
443,10.681425444749493
444,1.7305853045240838
445,1.204302689322958
446,3.203098386633883
447,1.1998952882468075
448,11.223881209001775
449,10.976222015535768
450,4.097578237630842
451,2.8065069523213424
452,11.357877833440853
453,4.323813353818423
454,6.542068473745076
455,12.381940724750166
456,9.896899512247273
457,5.680338101258712
458,5.6746577631579385
459,7.5717842476301485
460,8.814605822867179
461,7.1171247267461695
462,-1.5589194612871324
463,9.702065548389328
464,1.5574769741315322
465,11.886049213989736
466,1.5784481489035898
467,8.664718177715258
468,3.3138542376764235
469,10.853710659331682
470,3.4951206892874325
471,9.450263308183366
472,8.104935475668753
473,8.096830540192059
474,2.625432018772699
475,10.369129582793903
476,9.942205629921773
477,-33.00216473379896
478,57.39771421220121
479,5.563105290274507
480,11.045958603111558
481,2.599436860282367
482,9.035991125664623
483,3.6414141966602074
484,6.285362742800771
485,-32.882343895140366
486,46.19118890972186
487,3.466323584334532
488,6.785759654663707
489,9.58046340716919
490,7.107183689197882
491,6.8177270455271355
492,8.326028251682146
493,2.128634428274381
494,4.869730384915783
495,1.1265057938462633
496,4.53880840753618
497,5.648909318480946
498,2.463491399112172
499,8.549033946615054
500,6.441496619915597
501,6.12075493997645
