,delta
0,0.0
1,5.800000000000001
2,1.9162
3,2.7942
4,4.7914058
5,2.475554974199998
6,4.712824502580002
7,9.1251749742
8,5.364831742445805
9,9.368293316702136
10,5.16900309067551
11,10.843775819282136
12,1.9018823743101478
13,9.780031049206514
14,8.869681487489984
15,0.6172214150132902
16,4.473499273511962
17,1.7793476800832337
18,5.38008091000377
19,5.691496769159599
20,5.405530999150187
21,8.755689839900668
22,5.781925677169426
23,7.30420183542509
24,7.7411522243835975
25,8.733411072159242
26,12.802797321130186
27,6.204763418240304
28,15.130802488598931
29,9.824677661087094
30,12.211365328186616
31,7.186572385744455
32,4.03146790560811
33,11.241977524670915
34,9.814852983425965
35,11.24324200215267
36,9.80503813044254
37,4.181590946954714
38,6.314123362580233
39,1.7532737552403432
40,10.323972009612874
41,9.79523309231206
42,11.641185558294694
43,4.956960627150238
44,9.89446473235762
45,1.165331483904879
46,8.37667070169698
47,10.096738756656805
48,6.684272527735857
49,3.118881088237572
50,8.376129056274294
51,3.9689929794137697
52,2.0705893776474795
53,9.90745721288215
54,5.096108450449833
55,4.9987114915939515
56,2.1025486888540286
57,5.075800776080428
58,4.199412585023026
59,11.11756192962332
60,3.761859972859611
61,10.544396239442563
62,7.386117046847858
63,4.81053994271781
64,2.489513544224053
65,1.2565255627192755
66,2.3649582205108572
67,5.12846239845976
68,2.7122925083711493
69,9.672541665359518
70,7.378730929801009
71,7.791648969408527
72,5.632298707084999
73,2.3019685326472654
74,5.07177167938255
75,3.9592084596976633
76,5.051637287031554
77,6.4566682403705045
78,5.507110069930832
79,6.6572512189001145
80,8.238417086683171
81,4.725369731412798
82,0.3245379377445943
83,2.6902426973405227
84,1.900418171006777
85,8.413078166547734
86,5.876045863525974
87,10.395982807773748
88,10.680115521913876
89,3.960764496925208
90,9.779614575577625
91,10.167219654917972
92,6.180266446607675
93,3.5039859276392917
94,2.5221680008936573
95,-10.484352816466298
96,27.76236277089015
97,6.170582194233361
98,11.876429167050333
99,9.542411612039132
100,-0.4560174136634032
101,9.085386723030638
102,2.822051671426607
103,11.836885898938704
104,9.533325217840911
105,5.639846504283923
106,3.9869097044869477
107,4.588218734038264
108,9.73948366175864
109,10.585948654979688
110,4.419307820551467
111,1.706601278363678
112,5.6574893266525805
113,10.219987119457414
114,9.523791892622967
115,9.02827840479631
116,3.3050581536208483
117,3.770431813177538
118,5.2573066314248535
119,1.18737655114046
120,12.092799336177904
121,7.452651321525082
122,9.807386189372437
123,6.980715359996793
124,6.282643823997205
125,7.281699683392617
126,3.579096774051777
127,4.635968606176675
128,7.939537071704535
129,7.402698720901299
130,9.762428848811396
131,0.6398672514660575
132,12.321353069395059
133,3.0834491855569013
134,9.660314533485803
135,9.509162427514411
136,8.558246184762766
137,8.381710707845741
138,9.059650715961652
139,1.969139195405205
140,1.9188151328123695
141,10.903557733461525
142,8.956771724825103
143,1.956000318994711
144,11.980616200419377
145,9.528630652370794
146,8.519102021718481
147,9.510582919696617
148,6.501072336777042
149,-1.1197652362100143
150,1.6083242151019022
151,0.10549179359168193
152,4.930942614232549
153,1.8123045069861519
154,12.525958123210557
155,2.7244779218275426
156,-0.20648082509524102
157,3.711725655729879
158,-0.20998606992588975
159,7.19737452779566
160,5.477637075015991
161,5.92987336751446
162,2.587690537290314
163,4.215209785862953
164,3.5851028467529886
165,11.189219211033105
166,-0.0053975007945155085
167,1.3383466909974686
168,13.855946434553971
169,4.747904500394725
170,7.318351791098394
171,11.77254846301139
172,2.646273066163303
173,10.069762937351243
174,9.204666310093671
175,0.6196717972261467
176,12.062786643616164
177,8.222232499362235
178,9.345009249425402
179,9.228234316024555
180,-0.004803679657015891
181,9.770103176540943
182,9.59558388973528
183,3.230681440675653
184,5.538425871937761
185,12.187661506869517
186,2.8396626751343774
187,9.289926574126184
188,8.312735535681213
189,4.3756201887686075
190,8.154982779053398
191,2.644125584891299
192,5.523597519491659
193,3.5680234403234863
194,10.893303415700984
195,3.5633313624755374
196,1.5071806185565038
197,8.653255012275167
198,10.60379068180282
199,5.152502285500077
200,9.116711706613614
201,7.458422501665609
202,1.8914098067839404
203,7.788673934488543
204,3.7022688261051826
205,7.610348639962012
206,5.085466458850988
207,-24.510542657122414
208,45.6117915268328
209,8.339658982901256
210,9.54028493407236
211,7.430744649138433
212,-2.54672686841036
213,11.955798303015627
214,0.024366368414575845
215,13.234247460342658
216,8.936111323849445
217,8.42583626498913
218,9.417410428724224
219,9.407993018295429
220,-0.6094242910376124
221,0.7044941583612854
222,2.5006861294823466
223,12.298293828036094
224,4.771462622432864
225,3.4858871495248422
226,3.786246586122388
227,3.4824012623753333
228,5.058379652485428
229,13.715258430166386
230,9.499194449568222
231,0.6565582616817665
232,1.8750158442201155
233,15.54765052114135
