,disengage,engage
0,0.0,0.0
1,0.0,10.0
2,0.0,7.0
3,3.0,0.0
4,0.0,7.0
5,2.0,0.0
6,3.0,0.0
7,4.0,0.0
8,6.0,0.0
9,4.0,0.0
10,4.0,0.0
