,disengage,engage
0,0.0,0.0
1,3.0,0.0
2,7.0,0.0
3,8.0,0.0
4,0.0,5.0
5,3.0,0.0
6,8.0,0.0
7,5.0,0.0
8,3.0,0.0
9,4.0,0.0
10,4.0,0.0
