,disengage,engage
0,0.0,0.0
1,5.0,0.0
2,3.0,0.0
3,9.0,0.0
4,4.0,0.0
5,3.0,0.0
6,6.0,0.0
7,6.0,0.0
8,9.0,0.0
9,4.0,0.0
10,1.0,0.0
