,disengage,engage
0,0.0,0.0
1,5.0,0.0
2,6.0,0.0
3,5.0,0.0
4,5.0,0.0
5,6.0,0.0
6,4.0,0.0
7,5.0,0.0
8,3.0,0.0
9,7.0,0.0
10,4.0,0.0
