,disengage,engage
0,0.0,0.0
1,0.0,4.0
2,5.0,0.0
3,3.0,0.0
4,10.0,0.0
5,3.0,0.0
6,4.0,0.0
7,1.0,0.0
8,5.0,0.0
9,6.0,0.0
10,9.0,0.0
