,disengage,engage
0,0.0,0.0
1,0.0,5.0
2,4.0,0.0
3,9.0,0.0
4,4.0,0.0
5,3.0,0.0
6,9.0,0.0
7,4.0,0.0
8,3.0,0.0
9,4.0,0.0
10,5.0,0.0
