,delta
0,5.152000000000001
1,9.891
2,8.628109
3,8.549137100000003
4,2.6428480000000008
5,8.479756363900002
6,12.579756363900003
7,11.221780727509994
8,7.259342170885105
9,7.027051410577215
10,5.178349359673248
11,0.7556891696732464
12,1.7844931922255114
13,3.504785078736248
14,4.2632828538373815
15,9.695753404540326
16,9.846204611327636
17,6.577668911812111
18,6.448023377772529
19,4.270256335030382
20,2.908725887792002
21,7.647832323374388
22,8.481549725270696
23,4.771997392801694
24,6.135497808562718
25,1.7119480277064554
26,3.7672253954088717
27,6.372054138342236
28,9.83820972588893
29,9.828371516163088
30,8.109611168472327
31,3.8505418987771804
32,4.681840267471159
33,5.762152238104733
34,5.1989898953791
35,3.4090909058411967
36,8.033433780373429
37,6.5181471942983364
38,5.101048617223796
39,4.21598554061373
40,8.888718856494393
41,7.828486603336387
42,7.358887741160515
43,4.224152176903999
44,7.026916872927245
45,7.432184256905657
46,8.550752072648834
47,11.417342957332153
48,8.275608661598994
49,10.04879331046186
50,10.442878333174804
51,3.5894907734625576
52,5.0847046661930335
53,7.000787491586493
54,-0.07238003847317032
55,4.293543118619027
56,7.539990008988752
57,6.689476394548478
58,4.721517316208178
59,9.354998527418786
60,9.784507430597102
61,7.674722923166485
62,3.643519558915216
63,2.716795798892008
64,2.714079003093161
65,6.337962479699513
66,7.1948242084201866
67,7.010166231729556
68,5.910887806013193
69,10.683898477710272
70,4.155047736871495
71,6.894327501351881
72,8.816370567511285
73,6.491933646368523
74,9.70222982459012
75,6.210261340774196
76,10.462674379824762
77,3.6605630227624033
78,10.04348615033632
79,6.900714514902006
80,3.288811849369381
81,7.364729908390359
82,9.643725263185274
83,11.03196423755469
84,9.765767813799357
85,10.399243138369911
86,3.789775893541673
87,6.723335132515103
88,4.350352263326499
89,8.370862150123116
90,8.619331942520375
91,6.158123835168794
92,8.972326820319381
93,8.993707553261288
94,9.017924866625663
95,7.319386808271929
96,10.76458633290531
97,9.539887746093655
98,0.8056405623135561
99,5.658476382446452
100,3.9259125448234045
101,4.839321290341104
102,4.355389161307016
103,9.819564768366376
104,6.140527533717432
105,11.15992475608482
106,6.943932280476474
107,9.581038526646125
108,6.571457488119449
109,-1.1682327251199922
110,5.642998341295538
111,9.696162223130614
112,3.467167443270114
113,6.410564053122698
114,3.6276591807311434
115,9.56364404478063
116,9.562587095913159
117,5.750579984882052
118,5.172281502224905
119,10.653725782123502
120,7.553024508817316
