,delta
0,9.891
1,5.360900000000001
2,5.151999999999999
3,-0.005151999999998935
4,6.309938100000004
5,8.3099381
6,9.693690061899993
7,4.027999071900005
8,4.0773160501181
9,2.7896127458498867
10,4.786823133104029
11,5.785990185120895
12,8.895169188028106
13,10.350855525015106
14,2.775733634015097
15,1.7762503197858024
16,6.054500831606717
17,9.091014336501445
18,6.430046233726728
19,8.80439738551543
20,9.18191290285128
21,7.2580705451420044
22,9.753372589073706
23,7.006933337627856
24,4.191533777371262
25,7.72120184782483
26,4.536779382568739
27,4.398222821916647
28,6.789051998031908
29,2.7524331849293446
30,5.112637683536718
31,8.364975348627326
32,10.324458919949734
33,6.258477813764614
34,9.824492858477242
35,9.71466836561882
36,14.972991422584585
37,6.66871388569632
38,7.567006993573642
39,12.808820891756454
40,6.704953697253188
41,9.812729218608922
42,10.343456296748002
43,4.044541180051681
44,-0.05247277677716511
45,4.957685270479772
46,3.7447230664739664
47,7.988625001249943
48,3.95330003889228
49,5.581139204975273
50,9.622119521572188
51,6.81142501467275
52,1.727408579201267
53,6.802874259193288
54,2.830788865139425
55,-4.312170363716973
56,21.715005294639752
57,9.772666613185493
58,6.221893946572209
59,11.242198644182508
60,10.117978779764258
61,4.062349056641779
62,8.819686019317999
63,7.508353458395391
64,4.53417147587686
65,2.7143707807072133
66,12.730542597838337
67,1.3494770355791275
68,4.878930757450632
69,12.337193488831815
70,4.79798577418012
71,1.7116564099264906
72,7.982646576060063
73,2.8989231923748093
74,5.7019621069405275
75,11.377936249900301
76,8.491912794602456
77,5.738759576221128
78,2.696260144833559
79,11.080841991575994
80,2.59126359660263
81,4.693563884688729
82,3.688870320804085
83,1.6851814504832419
84,6.203294457154698
85,9.60896344276648
86,5.954124512735575
87,3.7973619930140785
88,5.047789225949259
89,4.713470619407872
90,4.968459565561716
91,1.21251684179515
92,5.021304324953235
93,1.2062830206284616
94,7.8021070705646025
95,6.970952346689728
96,4.427973216499254
97,5.015076737607728
98,5.269223324180643
99,10.26274130134857
100,9.720904541351956
101,9.71118363681046
102,3.7371408912275683
103,6.281370171047797
104,6.156735312282535
105,4.459608917810328
106,3.769780290699032
107,5.949810055167404
108,2.354829049650675
109,4.985273203652241
110,8.937518281780285
111,2.6128881918473326
112,1.185025237204627
113,10.995320018744906
114,12.78748709968454
115,1.889446609722654
116,5.639115658540504
117,3.3178434514322817
118,8.141514228785809
119,2.565247569822759
120,4.939949713758779
121,5.005322315319745
122,6.182249722057122
123,1.941481651599588
124,1.167375531972084
125,7.696790760739077
126,9.461795835974726
127,10.515616252377185
128,6.155841263230286
129,4.267881889164983
130,-0.07690629975149932
131,6.927111684665192
132,3.51305271702347
133,4.92878991311818
134,6.702747445321052
135,7.675482918893181
136,4.6773129979033
137,9.245764732270686
138,10.39210341709827
139,9.573042492502509
140,10.6711468478602
141,3.5016887244977397
142,7.72429898070709
143,9.65209338841612
144,2.951016112296429
145,6.199576923206905
146,4.055589725920981
147,5.567935526786641
148,6.425959636559128
149,3.6500307533290197
150,2.588801568434974
151,9.593363672903251
152,7.275845340447177
153,9.639717456703238
154,2.852059149971865
155,3.7038256491822494
156,1.1241218235331871
157,3.9535645865549895
158,5.685686570682265
159,8.837954072753746
160,8.371164874888109
161,6.074793710013182
162,12.31041979002157
163,7.9793778110195035
164,4.507243168738228
165,6.893240998302417
166,3.6389497106963518
167,5.292542563036477
168,10.164296091057622
169,2.281320052641604
170,5.769553619747512
171,1.101986600033797
172,1.1008846134336636
173,1.0997837288202845
174,9.04345167293468
175,9.514918614507224
176,8.548925736936553
177,8.820033163242897
178,6.051349957402863
179,0.8634518961193862
180,9.682191261721755
181,6.0444351555493085
182,7.200390720393898
183,2.323960740833627
184,11.025209897268041
185,1.9421067375844814
186,1.5456053154521214
187,7.960396943016804
188,9.86239944453132
189,1.56299028741455
190,1.5360993131935174
191,6.673211309653652
192,6.0276852326483095
193,7.183657547415805
194,6.014473889868441
195,9.934251388855728
196,10.940826249970087
197,6.00845941597845
198,6.002450956562598
199,2.3124676326804092
200,4.534563213880574
201,13.804463011666485
202,9.537448505606108
203,12.84878439064164
204,9.463905951577544
205,-0.7030888677998064
206,9.9729277600361
207,8.27561414596812
208,-2.6223413956165587
209,3.8412408570445677
210,11.799184900612772
211,5.981960873217986
212,0.505852303935626
213,1.057353928591283
214,-0.2857034253374877
215,-0.28541772191215387
216,3.6505168803198558
217,1.5125736707746
218,5.511061097103948
219,13.43317065664587
220,5.152140339699372
221,1.492116865349999
222,3.4569194809939745
223,14.523244688856039
224,9.51647306004088
225,1.6846458753989282
226,2.4906247484846062
227,12.633710262542081
228,7.127956586980417
229,6.013490453950908
230,14.71871875502552
231,5.412141408555726
232,12.076006938398677
233,8.471433792625248
234,3.219308575339028
235,7.8684062445590826
236,9.302359555828843
237,3.620819010581272
238,7.468837259710654
239,7.896424235599625
240,4.74611398043362
241,3.4283111101799477
242,0.43747999916172375
243,3.041731999245485
244,10.587768884012121
245,9.403715466111635
246,3.1809262290405513
247,-27.55339133515895
248,47.991636156620416
249,6.3943117506455565
250,8.510862064799767
251,0.5338955090990112
252,11.848335823586012
253,9.822386307409715
254,-1.6637326725517596
255,2.307896028280993
256,8.545289304694961
257,9.694219968916514
258,0.36708044074748614
259,9.659570981783872
260,9.477856138485095
261,0.9271059426682768
262,4.646130141793037
263,12.167308627136208
264,8.36837828234684
265,11.839656297876445
266,7.114690668088315
267,1.3463746640723002
268,5.434200277167747
269,12.381303792422841
270,2.568723025104646
271,12.235627186658348
272,3.7644758857754823
273,7.597856525872658
274,3.794177814073464
275,7.173853742304573
276,4.416530449704169
277,5.741704882594831
278,7.943094535713726
279,4.611631170754663
280,6.605336568047051
281,8.749528649551166
282,4.804396373916006
283,11.630701737717573
284,9.440211025613735
285,9.430043005858352
286,-0.8476870416434394
287,0.29275889983614434
288,9.040944475523247
289,2.219010239600948
290,3.388524543674748
291,8.95000044275298
292,1.385136019131096
293,8.659483971690406
294,5.880460649893848
295,-30.83800345688269
296,52.0659514851136
297,5.511417777569022
298,4.375091399140274
299,8.690885779532891
300,7.843924918759058
301,2.370716307741077
302,9.091797201579311
303,8.294233341349809
304,-0.06815733531789192
305,9.701120408172756
306,4.79021629291401
307,4.195069318623155
308,5.315562386760803
309,5.136601457413462
310,13.271816236952418
311,4.434250147617149
312,-32.20689386248591
313,48.48760221999282
314,3.9970353885919394
315,6.644230544967968
316,10.38362537787134
317,11.34526284008416
318,9.210736556075744
319,8.178791616915532
320,7.019176931186621
321,4.661855650477264
322,8.065110673684558
323,12.391005742569178
324,5.850157754255633
325,8.13230759650105
326,5.295670085429265
327,11.868670446458509
328,9.182773282864673
329,5.836175288904542
330,9.371339113616159
331,-1.026247983126268
332,3.3401315700339183
333,5.021170431691644
334,15.741997570388321
335,2.9480498406196602
336,2.3367914384639334
337,7.809913410704212
338,3.4947686366258495
339,8.37490416465971
340,7.187136440601535
341,2.318269829449946
342,10.305586765248336
343,11.587566715285448
344,8.428810043756584
345,4.134169088139515
346,4.722254726727897
347,4.250029254055335
348,3.305645972855473
349,8.20369118424378
350,6.973417034920203
351,5.943805874825102
352,7.044114517621438
353,4.048036764390872
354,6.605283498782228
355,7.813917642073193
356,4.896233087951714
357,9.225185781240725
358,5.9600860169302905
359,7.31065677703964
360,8.30266720311647
361,9.173499348032692
362,5.786325848684555
363,9.158539522836236
364,5.186041468345593
365,4.277768359380389
366,11.74990538310476
367,5.771380983313065
368,7.115609602330096
369,-39.46779891044753
370,54.59642725733556
371,7.190936389089529
372,4.146121953452621
373,6.2444741126128065
374,6.257861412311286
375,10.760426261112116
376,7.380973232110591
377,7.804875908899703
