,delta
0,6.3500000000000005
1,9.72165
2,9.900000000000002
3,5.3910933499999985
4,8.65455324165
5,6.708784785923349
6,5.075267611291409
7,6.868345614441196
8,8.00788793545641
9,4.5403578008488665
10,5.017236272446311
11,4.878548796296329
12,3.6143625643396433
13,9.456263211867736
14,10.510636890680956
15,7.893512645201696
16,5.783359764063221
17,3.786150187204811
18,7.4692877802293935
19,7.304614087834096
20,5.497000344718941
21,9.670513878361334
22,11.661028112383917
23,6.2828433644829715
24,6.441183227877104
25,1.8509391109363662
26,6.341588766195002
27,5.0783277966691855
28,9.517429889575482
29,6.20230540541408
30,2.6094317849134825
31,6.255612451466192
32,-0.041177646871403795
33,-0.04113646922453995
34,6.621902108826077
35,8.775810599570946
36,11.679003926910696
37,4.286265605051312
38,3.2769107582104198
39,9.023652587951233
40,7.8127606038621025
41,4.311287329156073
42,9.64407195010807
43,7.558301989062329
44,1.2842928165694047
45,7.282492437644237
46,3.553910715593247
47,10.629170118418358
48,5.486519644033933
49,3.511898783168135
50,5.160708904851333
51,9.242157782533923
52,3.653038436880877
53,3.892896604734119
54,4.4497345931927725
55,5.2861306689868
56,6.220761133873509
57,7.735971886511322
58,11.566133180721806
59,11.509519862649597
60,9.774063913634393
61,7.012050200001056
62,3.7158570214766087
63,5.0707251230841734
64,5.558421323162349
65,8.524995183834335
66,8.67328190787805
67,8.244731001027787
68,4.509171026948934
69,3.7065827431319462
70,8.937769999507907
71,6.660099454943236
72,7.653439355488274
73,9.745785916132718
74,11.3745389805228
75,0.9041123731190055
76,2.6939383903892917
77,5.36242714393876
78,7.245979433386822
79,8.038592207409238
80,8.396732986668326
81,5.098676670519012
82,2.6839984725655768
83,7.549926199716538
84,7.344136577874565
85,7.336792441296666
86,4.81091154291687
87,9.483275940755675
88,1.7548746441058256
89,5.608367341930489
90,2.6737645478932563
91,8.14784420225351
92,5.6945230788666095
93,4.497448877753527
94,6.883314894252749
95,9.543700774211288
96,5.025070770980051
97,0.7113725005528977
98,12.220672531419154
99,11.0510009748034
100,0.1761133506453234
101,11.116963285980773
102,9.696980960086535
103,3.218989726754444
104,7.142721597988384
105,3.1150343850976014
106,9.384837842314141
107,11.5504056011589
108,4.347044979005432
109,8.592336459504622
110,3.912340481104934
111,7.25967228346542
112,7.588744720414752
113,4.451337449040011
114,10.603706766257801
115,4.203861850015755
116,9.543336089632248
117,7.581155975694173
118,3.9652723381998385
119,9.732098883744584
120,4.532222893870539
121,5.621502341860378
122,5.15322926384988
123,7.141906337464889
124,11.457263691877188
125,8.898820447381468
126,3.535529336327727
127,6.8515547269860235
128,7.561541795150106
129,11.323548444659536
130,4.593372077927825
131,2.9832173474278534
132,4.964170369741623
133,5.176348479289459
134,7.724574855032984
135,5.149344508341983
136,11.437867393347574
137,4.8510336611323055
138,3.596283406298312
139,7.414704645835059
140,10.721893831178818
141,9.64397987518555
142,5.724742685055503
143,1.2061930453023706
144,2.427573740772118
145,11.037532137343533
146,6.534335895310278
147,9.627801559415047
148,6.51817375785572
149,8.899334997244182
150,10.297401497519786
151,8.141661347767808
152,0.26933617603640414
153,9.900003280368082
154,9.733159494418487
