,delta
0,7.5120000000000005
1,9.139800000000001
2,4.800000000000001
3,3.1232000000000006
4,5.314880000000002
5,2.146720199999997
6,8.448528199999998
7,9.874348200000007
8,9.8644738518
9,6.313609377948197
10,8.595295768570253
11,7.46070047280169
12,8.579239772328876
13,8.570660532556545
14,15.470249849624551
15,13.923224864662103
16,12.53090237819589
17,7.4360898720239845
18,9.807653782151988
19,0.37050805678182996
20,12.118433569009397
21,5.01032961388367
22,9.636590212108445
23,9.634475620313026
24,-0.7642429565969451
25,4.521642574130624
26,2.615660176018906
27,15.00490236530419
28,0.7331316964885843
29,11.576992166726143
30,11.471323170033031
31,-0.4083242312068478
32,6.673674146066475
33,6.247280580184054
34,6.241033299603856
35,8.90879226630426
36,14.402080262603363
37,4.795622838116856
38,11.497182359627175
39,6.225883474037914
40,13.098672416461113
41,3.5775778677549965
42,13.963826587594212
43,9.59765759056387
44,8.498059932973376
45,9.579561873040348
46,14.170900048300666
47,10.753810043470594
48,2.109767903974216
49,5.738635453946642
50,3.8222991389052368
51,4.746069225014708
52,4.271462302513271
53,10.733433043701325
54,2.529525894843914
55,3.600925943588379
56,11.66008973933117
57,2.786404841478884
58,15.26461378241811
59,9.567195906325878
60,5.53092218955328
61,2.7105032957096
62,1.7077927924140113
63,9.275257630618398
64,5.23349178875344
65,10.34773186755649
66,12.361064735443733
67,9.557628710419522
68,-0.4026308312999163
69,11.219303470833665
70,10.031303051932241
71,7.332473712540377
72,9.54114123882789
73,9.531600097589035
74,1.6488217905467764
75,6.359519171837633
76,9.87472277086124
77,12.805522393849856
78,12.524970154464881
79,6.142419675700921
80,8.424277256025107
81,0.8418674726349309
82,14.10649519489425
83,-12.570888870345925
84,30.831381983478195
85,9.553403016886023
86,9.59806271519733
87,9.638256443677392
88,8.20758168901557
89,0.10401144350430513
90,-3.6797474898730798
91,31.737381672326592
92,1.1716184115488204
93,10.190170283234465
94,-1.1855628428057798
95,5.325316896507161
96,14.956760648169052
97,-1.0670065585253496
98,10.171153254911019
99,0.04663826956345929
100,9.456053314275778
101,8.154037929419928
102,2.011224197619754
103,7.338634136477822
104,1.3746265573690835
105,4.8922225173720335
106,3.6295139882774947
107,14.530257000187362
108,9.679258869746945
109,8.569579610876872
110,3.884485786471714
111,11.073866309750429
112,8.792607067119206
113,6.561010031266051
114,3.706776501112472
115,4.625884474289364
116,7.81187238243524
117,4.526685144191674
118,11.958163919208005
119,0.4160614139559584
120,9.235405879250607
121,6.988602561995776
122,2.8779001984064507
123,9.593819295213734
124,3.8546069138451458
125,4.612023183935889
126,3.289713785585718
127,1.6074111607517807
128,8.585600303678007
129,7.55059441432104
130,9.41906721744408
131,9.543043819906757
132,7.533500776086726
133,7.525967275310791
134,0.060122385359250075
135,2.7963665409281475
136,11.981000925662102
137,12.008761287109337
138,0.3265067346787873
139,5.5910263821244826
140,8.256122361616576
141,3.8968784330572817
142,7.43051012545493
143,1.4003442892612838
144,8.82609319754647
145,9.516654334625855
146,6.206594318729003
147,9.885632656919597
148,9.820644913717842
149,10.09158042234617
150,5.16110528646459
151,5.035224548408678
152,10.730683910754806
153,4.644994757818267
154,4.551036997400843
155,5.251186365235071
156,7.412769595871623
157,-20.309946485471528
158,36.790435388294554
159,4.410801487565777
160,4.539073190807585
161,5.217585317203657
162,9.264140784285928
163,7.175726705857414
164,6.3308213270636315
165,12.795102675559065
166,3.2916437820877036
167,11.515592408003158
168,5.250479403879126
169,5.322578096862571
170,6.071366695080769
171,4.523993954202524
172,12.011303123573043
173,6.036826314916425
174,10.601916520467057
175,9.580398842399518
176,5.7424227955471
177,7.242952075769381
178,3.9151805159922333
179,4.350156715761159
180,3.5194699602484434
181,7.425641196616198
182,7.214162616824524
183,4.240673728775164
184,6.444075143634564
185,5.002745817190544
186,10.951667629271242
187,9.073541928517898
188,6.456742155811753
189,7.45028541365582
190,1.7811093994937437
191,7.89018084641657
192,2.384126363339874
193,2.3502351062720663
194,12.166729673377631
195,1.3783870025267788
196,2.8897738160876543
197,1.600796434478525
198,7.238628074368535
199,3.957172481636462
200,9.482525342613371
201,4.500225242391934
202,4.096110979312016
203,3.6011637177487046
204,3.043015089438086
205,-18.20033968144321
206,34.870525444876876
207,6.043678735574076
208,9.428834107752664
209,8.180336240195174
210,5.030765438684284
211,7.41940527364477
212,9.913070301655125
213,8.411985868371403
214,2.977065374484255
215,16.376355501982744
216,6.70604136443967
217,4.01748197169195
218,9.037726089949274
219,12.919675208088393
220,7.400596817128417
221,7.393196220311438
222,11.83929319798608
223,9.485803024090956
224,4.6172752702932485
225,7.88963349104597
226,4.936621458877653
227,14.740651764706854
228,3.1899593129896857
229,11.018670141941357
230,8.032072773356504
231,9.376317221066756
232,11.69812090090636
233,6.3669409038459435
234,6.360573962941999
235,-2.1923270353320277
236,13.122042127946997
237,2.1618745289833896
238,14.237825588435953
239,9.356405716014478
240,0.39034726726640656
241,14.778971574937032
242,9.941033498576417
243,10.072930148719024
244,-24.488689618028275
245,36.545581986878005
246,13.301074417443488
247,9.226506095649711
248,3.8495090635933593
249,13.970966975699184
250,4.141965377778433
251,8.573870278129334
252,3.0405329186187373
253,3.4103572059038925
254,4.3022657794692805
255,10.676460288669205
256,4.881176929497997
257,6.608814259802102
258,5.047331848268641
259,6.853281381821034
260,10.726224503311187
261,6.812869923114022
262,7.293582930802813
263,4.785347170440218
264,3.3896615741496134
265,10.140081907446302
266,4.720529873890882
267,8.971406174216781
268,4.248476886501521
269,5.198864768558906
270,4.141744858601669
271,4.733227913490964
272,6.354217385375705
273,7.347956461614331
274,8.553735485428206
275,3.5847296742285835
276,1.3070644236292992
277,6.459980628510493
278,10.413667596587857
279,7.081573853826512
280,5.8641001760888685
281,7.208236075912964
282,2.785917931800441
283,8.534811846773664
284,2.5073261386203285
285,3.538414878811409
286,2.2111143944284777
287,4.712903280033743
288,5.541312694492262
289,10.791569100377501
290,3.2758798293561995
291,-0.44935093594040154
292,11.333250829108238
293,9.386734595766484
294,9.31411093238512
295,1.7140430325480338
296,3.718907642555223
297,7.927011967144608
298,4.76120991659991
299,6.131093503840475
300,9.076269107708868
301,8.237465523126502
302,0.38170708305597145
303,8.9876088584424
304,7.021940284950233
305,8.11401464553228
306,1.5650412626596335
307,11.092569691375957
308,-29.4644883866049
309,47.991802433280554
310,6.2748869203783215
311,5.773911499108635
312,10.82170656790504
313,8.116529465035455
314,8.26861203345834
315,5.26666187965202
316,4.496669228758037
317,11.199809536074099
318,8.26034342142475
319,-0.2913412301495555
320,3.436178273035239
321,8.337141972099289
322,7.252374419233547
323,11.391719206319522
324,9.126547285687138
325,8.401892557118572
326,-30.08215855293429
327,9.812064273074611
328,44.74572299948886
329,2.432695411802797
330,3.9980368972637734
331,-22.260818560623647
332,40.51198754530833
333,8.903855161968295
334,0.17304035442612076
335,3.424404952790155
336,2.1509805478372073
337,10.894908350196147
338,1.7862954102147341
339,15.795200256679436
340,9.326991971041934
341,5.816889101735796
342,10.589632965920828
343,0.5613403357151583
344,9.923727792789123
345,7.931355013510711
346,12.409116848750728
347,-19.644091453889814
348,58.461704230295254
349,5.453477308629317
350,5.79574773018885
351,12.28348516313281
352,5.9709349280683455
353,9.388341693108032
354,5.373841435261056
355,5.641041463024976
356,7.153582697268575
357,2.1162505072020394
358,5.266339816580057
359,6.739705834922461
360,-0.5338657433057961
361,7.1786988403328
362,5.77860720609533
363,12.034993350465811
364,10.831494015419139
365,8.64834461387727
366,6.21843541442513
367,10.201378966853099
368,2.285269056098514
369,4.611489423597504
370,6.180111180971835
371,6.562100062874833
372,10.314952404028645
373,5.3654607046873934
374,2.2510731029938142
375,5.403902676782309
376,8.13089477432186
377,2.8347110149998116
378,4.50739882318112
379,2.243418127214227
