,delta
0,0.0
1,1.8
2,6.3500000000000005
3,8.181200000000002
4,1.520199999999999
5,4.798200000000001
6,1.8432017999999992
7,1.6588816200000025
8,5.3029934579999995
9,6.162382410922003
10,4.324061112199999
11,9.238588799999995
12,7.32642558102981
13,1.327350662009799
14,5.105633935476575
15,3.9602675585009592
16,10.077816423721956
17,9.86639098357628
18,4.876217924130543
19,7.05411528674037
20,10.03930946970847
21,8.464953545104791
22,-0.026991071497448615
23,6.682822327529564
24,2.037433266181452
25,9.680183421123445
26,8.01071747044756
27,5.122998486307864
28,-0.03412451217843682
29,3.8839096123337242
30,5.812749739608222
31,9.83350323770236
32,6.282669734464633
33,13.726176459594
34,9.400795876724459
35,7.680013787409649
36,8.060975889891921
37,-1.0112935269823993
38,17.187562532541307
39,8.56539835825717
40,12.061335604258346
41,7.8552020438325485
42,9.646832959898859
43,5.942566961802015
44,6.710049021767929
45,5.736085271447337
46,8.541243559977204
47,12.458615544135398
48,6.5891100248019825
49,1.2844158918204585
50,3.8591314759286206
51,12.330560526384374
52,9.62270231641719
53,8.506490516566942
54,7.3970796141007895
55,3.002291347852747
56,9.07968972830463
57,6.224680243138778
58,8.50645556289578
59,9.58794910733286
60,1.1371537217306695
61,12.57205799939885
62,5.733394902012719
63,2.572700286453312
64,6.474433795702112
65,3.8401275861668864
66,-0.0817125414193356
67,1.2603691711221359
68,3.8351088019509234
69,7.703525824896133
70,5.933173242406497
71,7.596192869031597
72,13.632207324817045
73,3.988327922655344
74,13.075619558391224
75,9.573235676581135
76,12.611581388659829
77,6.185662440904423
78,10.962803831443352
79,4.422651988476673
80,4.784317056360919
81,5.45347172833965
82,8.849756810547206
83,7.34147677846363
84,9.713135301685156
85,9.54042216638345
86,2.1523069419329204
87,2.6928298219738735
88,14.689110177675047
89,3.659271704131129
90,11.328406537701767
91,12.476008775251557
92,12.228407897726584
93,1.4888098096364502
94,12.195565883931522
95,2.1314854684089823
96,6.910802884099553
97,10.187026356910906
98,4.01685253090227
99,7.985804333429428
100,2.5558054605162397
101,7.565992121779118
