,delta
0,5.152000000000001
1,0.8267999999999995
2,9.2299012
3,0.3158802187999985
4,7.423173341661199
5,5.713760218800001
6,10.071442884633882
7,7.1589768864032095
8,8.773711719031695
9,2.6417053197812024
10,3.113326146439533
11,5.143063614461418
12,5.517855830063397
13,7.311676657947032
14,7.688093802899971
15,3.0415312908735075
16,9.696611351452745
17,7.477451074077408
18,8.247610341913656
19,8.589437289027217
20,3.146275661616386
21,2.8769962682668506
22,3.5892966414401712
23,6.080684889835993
24,10.286645497358222
25,4.166616400852405
26,7.451701576076573
27,8.670475971306786
28,4.2448498050742955
29,7.0636732167987475
30,9.602732022639202
31,5.73530589511887
32,8.110254103992048
33,6.001653933442128
34,9.660249874500494
35,5.69003471025502
36,7.921166713988725
37,9.807899589915735
38,10.704079103680726
39,9.635091690325822
40,9.788456598635548
41,7.39966814203683
42,12.289169619981465
43,13.160252657983335
44,-0.8300803628618496
45,3.695181691903599
46,5.325663522713285
47,9.771268051275285
48,0.1791862892865197
49,9.811880688787141
50,1.1326438485477865
51,9.942824360914642
52,11.791920619907216
53,9.612728557916512
54,4.2917190754236
55,8.826507381757438
56,3.862547167881189
57,8.254908806418484
58,3.7734179257766414
59,3.7224742761268885
60,3.7187518018507717
61,5.7814161399824116
62,6.162069435148396
63,3.554615900920453
64,5.703154310828495
65,-6.696694995108658
66,18.346580273757866
67,4.277497504809276
68,4.904186973209903
69,6.743027031136194
70,5.850082492443676
71,3.992926442640851
72,5.318373961020768
73,7.664444231048947
74,5.453708397412925
75,3.8182451543876255
76,-0.10357309076681531
77,12.01739003766437
78,7.134728037580658
79,4.34041504744755
80,10.381609529153138
81,3.8632899474338274
82,4.371766468774354
83,10.673162225529609
84,3.57164473013745
85,7.8321566792108115
86,7.140034181393389
87,6.6441860442390634
88,8.234319332300515
89,5.493086294259797
90,8.491043167366229
91,6.792702942202254
92,4.8661615409153
93,1.6804151467193833
94,6.850324694344181
95,5.061088631089092
96,7.66633999938756
97,7.333435360489375
98,10.4087866022968
99,1.2026038918704671
100,1.664218066879016
101,1.662553848812081
102,9.537734466321126
103,9.54089932123702
104,2.73576032846222
105,9.52851005249147
106,4.462184295615998
107,11.079659047242217
108,5.845548924360742
109,2.5015217691218368
110,5.911540965605809
111,7.315358421915789
112,3.5765444170660885
113,4.997108706387053
114,4.992111597680605
115,-0.16488051391706904
116,10.43494410772496
117,10.20546378638005
118,6.045950503249742
119,3.1524827924599776
120,8.088224137749421
121,1.9034996145844616
122,8.455825465775206
123,5.789285718522706
124,9.006958463530964
125,5.102046034559862
126,4.621752859995922
127,10.31651583468772
128,8.20438112121667
129,6.067884227631453
130,7.2920004190004875
131,9.09258991348861
132,5.624095804868261
133,2.5196054278552538
134,4.812642466981629
135,9.371625318996848
136,9.840116406821835
137,10.305082931555603
138,5.154480197652106
139,7.26634404415654
140,1.1705495760634221
141,10.655594047771046
142,3.4068478075445228
143,2.5943965265771567
144,7.5768439449190055
145,3.527243685317444
146,3.080366690141318
147,4.212320006259461
148,7.41099826805339
149,5.769725524569594
150,6.892095584629033
151,6.160653848117704
152,5.361936661382629
153,1.126022993370384
154,5.7535031800080105
155,7.256348648069888
156,5.312247611464727
157,3.5806866902090633
158,8.761471908491103
159,11.047121649448627
160,9.62278005181031
161,8.360157271758453
162,9.441797114486803
163,9.432355317372185
164,5.649220265330314
165,10.713227108467663
166,5.950827722547501
167,2.5663927764105665
168,4.09073786708359
169,5.563826383634023
170,5.558262557250373
171,4.552704294693285
172,9.817785796421958
173,9.422922962054827
174,13.364125944746775
175,9.413500039092924
176,1.2136072497621626
177,6.8534294045430215
178,12.424712871106749
179,8.312872931803895
180,13.802771392117393
181,10.422494252905608
182,7.178560058872108
183,1.5711032257183888
184,9.510151297042967
185,3.216148978755882
186,1.9231201553855044
187,3.528823653305153
188,15.065120653880513
189,8.924846594913788
190,11.032361935422614
191,3.2481667695237775
192,5.725649616136025
193,2.5252948296517843
194,4.522769534821919
195,9.501447365560807
196,9.548810395587452
197,7.549641294091089
198,2.298372044945836
199,7.724173690617363
200,7.1579632131470134
201,3.2074317145077202
202,6.322179511166951
203,13.4008708352128
204,5.985597818219276
205,11.740964278973024
206,3.3973843919095543
207,2.5010211442311174
208,1.4985201230867915
209,8.843357935695167
210,3.453600538183082
211,1.4970216029637413
212,7.959022142125832
213,9.781769358066413
214,7.423352022419749
215,8.496283670780485
216,8.41592867039708
217,1.0900717225413246
218,1.033527297476212
219,13.165532687445875
220,10.966749342603407
221,2.3867714887942384
222,11.552904183040027
223,8.404035898515758
224,1.4076907500632387
225,4.141672206135581
226,10.954807482331717
227,3.2532741873335453
228,0.5141791976918739
229,1.8047612779225801
230,11.590736686739774
231,8.373398305209776
232,8.662058474688592
233,9.317860456420476
234,8.748700186253245
235,6.873830167628057
236,9.500697086611808
237,9.127016162439759
238,0.16902506249812177
239,4.815418560328908
240,11.326265320401717
241,0.7348456030269972
242,5.457548932168947
243,8.499059748335867
244,-1.6297440911939702
245,11.548740049502157
246,1.254983651909697
247,8.518109426091087
248,3.3231055955834563
249,11.734796562436713
250,2.9907950360247924
251,5.4320245337612505
252,9.587405614759746
253,9.464621443747774
254,0.22254854874404373
255,12.498725514641137
256,9.355156822304025
257,2.5848819606092093
258,12.935726415723138
259,6.343216783521029
260,12.460469000360717
261,0.692072086196049
262,1.414093783712815
263,11.986001022416303
264,6.336181494651328
265,3.806230005589896
266,9.41468288814508
267,2.0696606109572713
268,3.389993746911159
269,1.3912790060185216
270,4.494730993815892
271,4.389887727012365
272,-33.46954568423416
273,56.54531399748657
274,11.322630143173683
275,1.302767042114283
276,13.336411434574075
277,10.223090424644852
278,3.5281812954385714
279,-26.440557620619074
280,51.45793583765317
281,9.996998553071535
282,8.319848314603632
283,9.411528466289155
284,0.04740769301815817
285,18.66662857284973
286,9.402069530129666
287,0.9593631658945014
288,16.46077059904769
289,0.8634268493049149
290,5.385497839285335
291,11.0371555452532
292,9.292667460599205
293,13.266265732870124
294,-0.08569972384293578
295,1.3690751859010106
296,13.08666761774225
297,11.785209131967349
298,9.383374793138955
299,10.445642323291395
300,-2.0037631261971
301,7.347200415945736
302,2.694480374351315
303,12.846414331965661
304,0.12332354641966958
305,2.4823909037195335
306,13.447088105764578
307,6.90237318682648
308,7.374135868144549
309,-2.2733979912491122
310,3.565413535818152
311,13.22507306519492
312,6.398688951479471
313,1.5512240413299878
314,4.3410339495439985
315,4.33669291559454
316,11.545569508351036
317,2.2722079781729008
318,9.39101255751575
319,8.241189084700636
320,5.812691229357824
321,6.968878538128138
322,8.087909659590423
323,8.079821749930488
324,1.4716483973788854
325,5.311419640613167
326,-36.896856169082184
327,55.404917317941
328,11.964891553511734
329,0.9056574596997962
330,13.30575001560237
331,9.677836652190308
332,-0.3222054071329694
333,5.329699327126036
334,13.911859386696506
335,5.782592485190435
336,-0.4077824665591834
337,4.32436962779866
338,3.3200452581709214
339,14.435150104060995
340,-0.6102071461923515
341,11.21834191345988
342,8.35243026897433
343,5.776809892705387
344,11.189091421454577
345,0.786128052319782
346,13.746238578672092
347,0.9681548681051027
348,4.291760632420392
349,10.942438657562434
350,9.311246954760009
351,0.42945390060867794
352,3.2765264331305843
353,4.273249906697856
354,-26.270776980373284
355,46.23049426239959
356,-16.562880350358228
357,66.5252228360464
358,10.915522854359551
359,3.3499363681908108
360,11.389190242955465
361,9.135156317536712
362,5.162930517262794
363,8.154651694096174
364,4.036267451386266
365,21.830675721540956
366,10.94329217077211
367,2.5426407062477665
368,4.249432814853662
369,11.930957810537166
370,13.385862029483633
371,6.565555150807086
372,9.100684383613043
373,1.5202341364138192
374,15.201265786465228
375,15.998842240893282
376,9.189913755847101
377,4.6120604442230615
378,10.970122321791678
379,8.180723842090629
380,8.501250555072147
381,9.67912549956418
382,9.657979985203383
383,7.45135296814351
384,2.6737236073804524
385,8.070821197910846
386,1.952362545235701
387,13.966308392180053
388,10.457022970097569
389,6.868572377442433
390,3.195514327007004
391,13.288922827001898
392,16.61857594073217
393,9.237508290737424
394,1.5856476469480185
395,10.322178577612249
396,9.54014159946746
397,-35.79069427520153
398,48.55516335820266
399,12.482863576938598
400,4.494964401490506
401,5.235782271718108
402,14.966000467820322
403,2.0454679613412736
404,5.86360399776413
405,9.503095433267845
406,9.145218916654812
407,5.277983619830138
408,11.486918022184
409,8.85705323414959
410,9.13334791073521
411,3.9672057214352208
412,1.1892945863874047
413,8.731986470473203
414,1.4526919739209916
415,4.745565068291853
416,9.002604328844427
417,7.130653800042637
418,11.841517717705756
419,4.585615225079891
420,10.25415021846402
421,4.02705370257263
422,12.203413513171654
423,0.6243483323146393
424,8.722743330900812
425,2.425465088842884
426,5.086061606613839
427,6.858397529887952
428,-30.915653923460923
429,64.70967187960741
430,7.090590041606447
431,9.423543420996793
432,10.090557776899459
433,9.111860663893367
434,2.973700927688242
435,1.1545573676294225
436,6.462545898249118
437,1.4304240582409875
438,5.146940264363366
439,11.65358457854154
440,4.796928738589031
441,1.141793324099126
442,8.803925876463836
443,6.093547749505888
444,4.692507290635149
445,10.796941514781793
446,2.223256561571816
447,4.131847604898667
448,2.690795143294963
449,8.398270248570043
450,9.080538437903215
451,9.071457899465713
452,0.5947841845627408
453,4.157888604108393
454,3.7420997436979633
455,0.7918897693284634
456,2.1277157572931173
457,2.229344652367672
458,7.35825221843379
459,12.045125407590604
460,3.2365580107734786
461,8.441430072839466
462,9.061791657381491
463,12.414032109898471
464,6.853888569593892
465,7.052729865724359
466,17.904416272445815
467,12.735974645201168
468,6.045677135858568
469,15.601899217131177
470,13.878709295418048
471,10.46283836587645
472,11.44455452928878
473,7.039631458722397
474,1.5208938712530653
475,0.6504675641931499
476,1.9558170966292892
477,13.638638740460465
478,9.131070933392493
479,8.673567106432984
480,1.0466969463618625
