,delta
0,7.5120000000000005
1,6.3424879999999995
2,11.171594312
3,7.682840568800003
4,7.0185890531992
5,10.209140253199202
6,5.800477490946797
7,8.756546468670457
8,9.698135894255842
9,7.7814546123183845
10,5.841007275334732
11,8.598437758361598
12,10.904318310967767
13,5.4911370402479065
14,6.714048354959658
15,8.264772775846183
16,9.7487038823798
17,9.738955178497463
18,3.166780152550757
19,9.86584138571132
20,12.23303718685088
21,6.187877742231706
22,6.676494026192643
23,6.008844623573367
24,9.392815887150107
25,6.700735687226626
26,2.763324291719073
27,2.7605609674273524
28,5.735911881079687
29,8.901145772520465
30,6.36874019063896
31,2.7488992606873808
32,4.952016882672467
33,4.878007198383102
34,6.783414805479822
35,9.806470922597896
36,6.460117452027532
37,5.73936694662126
38,3.7336275796745895
39,7.429857986837874
40,2.7688721881540346
41,5.729893952094983
42,2.724164058142833
43,3.328936712352231
44,1.7214398940847104
45,8.31846559063132
46,2.7197184541906836
47,6.478644485538837
48,6.2909443884892084
49,4.58725696260143
50,4.1285312663413265
51,6.453583531445361
52,8.516754719253413
53,2.7040665077194603
54,6.380977244734993
55,7.474498578820999
56,1.6949814639669967
57,5.4218054057459995
58,7.805695115836443
59,12.969582548839298
60,7.909055353587746
61,4.614149818228952
62,7.042805087071088
63,5.768851885871641
64,8.143640915065362
65,11.672624293955323
66,7.329276823558757
67,8.509153284650779
68,12.538954627106591
69,4.974774058199159
70,6.697257948145079
71,7.356325189245695
72,-0.11981201473179226
73,4.97817631929081
74,3.7983077972829733
75,5.117958768810695
76,7.654541670905928
77,7.867962517349383
78,7.354658490447832
79,6.769549943988068
80,4.669462900623557
81,3.1768717767511134
82,3.1750269164596148
83,15.976444556220144
84,9.376954954166877
85,4.918601858513739
86,2.503679078382447
87,5.6746059014222965
88,3.9491563169754045
89,6.100342967945835
90,9.465060182777961
91,6.743308671151226
92,10.186141722944285
93,6.1625137585975835
94,11.178090162890612
95,8.011851059649644
96,14.304905963264105
97,8.444351244839027
98,13.610406140176678
99,10.249365526159181
100,6.147906893594154
101,4.936986638546841
102,4.993214391927381
103,3.820493075794502
104,9.38997807019689
105,8.429758986700563
106,8.42132922771384
107,2.146501101547301
108,5.179741605457252
109,6.1227613973844655
110,9.494638635987258
111,3.0989054069955273
112,4.973651457859887
113,5.373237510433
114,4.835913759389655
115,10.55296111477071
116,15.173048673030735
117,3.4444063606242707
118,10.838661232995491
119,13.996740035429525
120,6.100600685583572
121,11.10102549975943
122,-1.0510943439965104
123,2.4646778064019372
124,4.457163251507836
125,12.808979912362133
126,9.473551179242008
127,6.086077628062753
128,12.42726786165099
129,-0.22111713595359106
130,12.048258770064422
131,9.162650479026524
132,2.3349446443380657
133,3.7201648698255667
134,6.291622875469898
135,11.64859180883218
136,2.581248594940803
137,4.587436271976571
138,5.2604357608181544
139,7.600532349783066
140,4.0137375578794945
141,3.582848835704567
142,5.895839133034883
143,6.231981961107067
144,7.954255219731408
145,6.35448585827271
146,2.419733642492247
147,8.186856333509013
148,-18.979332120815116
149,37.33746544852647
150,9.614863985368402
151,13.307938074344293
152,6.23622908471657
153,7.375020487769234
154,5.744042234709468
155,-13.33940654523576
156,34.55559043822541
157,-8.584462437327602
158,38.2893369830781
