,delta
0,8.638
1,7.503362000000001
2,8.397994838000002
3,8.113863799999997
4,0.0
5,4.201267354199999
6,11.361467870399999
7,10.32532108336001
8,7.881402888065793
9,2.7957987326458067
10,5.829526240118511
11,4.484231163421725
12,6.522625871878404
13,6.5586696117564145
14,7.781548008395532
15,4.786480308041277
16,7.162088506717609
17,8.542827986592613
18,5.856405192562974
19,3.507981359086912
20,7.525545187933346
21,3.902212196783637
22,4.556990669140021
23,1.9537453177196085
24,5.125919474857028
25,6.290679337856517
26,10.060466510295385
27,8.054419859265863
28,6.782278911271817
29,1.769405819751654
30,5.7676364139319105
31,9.704538065569466
32,6.85021820127929
33,5.761868777517975
34,1.2699751975104903
35,5.475258341188123
36,7.512281886560174
37,4.5134518436406665
38,2.7921066592765555
39,-0.044805200413435387
40,5.507657176818924
41,4.366742542027424
42,1.2917319476101454
43,4.515109523455635
44,2.6120257760367167
45,10.346641872993473
46,3.365982677147599
47,1.2878281898865112
48,4.449684113736453
49,6.00471570236283
50,4.392824713546929
51,10.650319645114848
52,9.810884991367175
53,3.5917690468727415
54,-0.059852463016909496
55,5.83320838492898
56,5.7353041910159845
57,6.46240241340314
58,8.701074106375813
59,6.009983431271621
60,2.0311789075961997
61,7.06943897753024
62,9.719256468530943
63,7.336480111048104
64,5.217096136888927
65,5.056495079777278
66,6.49710535110637
67,8.12845066358932
68,3.080483686281184
69,1.7162233400244986
70,5.7145071166844446
71,6.140319059567389
72,3.022287153610648
73,5.708792609567752
74,4.582766265183068
75,8.676785459800783
76,9.82086588579466
77,9.768108674340965
78,8.643822055974965
79,5.328758687800246
80,9.972081268037073
81,2.41000908606685
82,7.898803704437398
83,5.293839539250428
84,8.295464040753927
85,7.733851225667308
86,4.448580653595741
87,2.003722588236201
88,-0.11242504371944051
89,7.463693009810527
90,6.7145471060654245
91,1.681269017002137
92,4.607551081906422
93,8.213936970629675
94,11.285548946999029
95,9.743887250786656
96,5.948329063155825
97,5.316674611440703
98,10.620523467379371
99,9.558471120641457
100,5.453496156840288
101,1.852308272664004
102,3.6210774453976455
103,6.485968808174221
104,6.854520128104468
105,3.4502574531653636
106,1.9470806128671256
107,0.41037255158039443
108,-8.711215779368104
109,27.89016319458824
110,1.497181050469635
111,1.5539323167485009
112,2.190445739827396
113,4.728001637761395
114,7.61929128086274
