,delta
0,9.728000000000002
1,4.800000000000001
2,5.283072000000001
3,8.798224128000001
4,3.7547647999999967
5,7.502272000000005
6,10.290123430400001
7,2.7119458431999988
8,2.9605518239616018
9,8.78091165244161
10,10.927029461873303
11,6.32184269853812
12,4.272031427158879
13,2.7861621631999753
14,2.4205261306406527
15,1.7833760010367996
16,1.0130277416792097
17,8.077761229221323
18,6.311248824412445
19,8.935404200375274
20,7.420442520362599
21,6.67648758985365
22,6.678398268326362
23,8.770000259432607
24,5.722242399497219
25,9.16937491589161
26,6.346102318217248
27,7.987766360543077
28,4.755425439529375
29,8.163271567613293
30,9.739761082378948
31,10.142709258851653
32,7.685800734764285
33,2.7506700140898204
34,5.280717871954806
35,8.763332605708143
36,10.265999345137345
37,9.644596159462424
38,11.245347289187407
39,7.418951563302983
40,7.411532611739631
41,6.587793333087575
42,1.7426386262037568
43,12.063304732703955
44,8.53012107912798
45,7.395590958048729
46,12.506896651969669
47,4.95084555857602
48,11.146257415774244
49,8.761122430915066
50,6.2261953670907815
51,10.501403529165543
52,1.4636938863466185
53,7.864543951058749
54,7.452118718608915
55,7.373053359118728
56,-0.5486028589060084
57,5.33432765823386
58,1.7218851862107272
59,4.72016330102457
60,11.775651819121038
61,3.5978097573138825
62,2.7036674859044183
63,13.161049540018382
64,3.382793153460625
65,5.700963818418472
66,8.696400767865896
67,9.66930450922996
68,5.323087280710467
69,10.640792313541112
70,7.762347695178562
71,5.337268679196882
72,5.576713082186984
73,6.438207520797164
74,7.01904177396824
75,10.234383193481449
76,8.639964380205924
77,9.631324415825816
78,9.721693091409975
79,9.611971398318587
80,0.7053382564160984
81,11.638875965319698
82,9.60165408866385
83,2.9268877424748325
84,4.660387431464983
85,10.24927526692386
86,9.719502050146502
87,5.645477768766682
88,10.543729168851655
89,1.6398322909979015
90,14.509323924323326
91,14.163421816596724
92,1.7315012712845146
93,13.229810157748261
94,7.587394045561382
95,3.8996117396000045
96,11.80444893284323
97,9.058095803740343
98,9.624004039558827
99,9.105062623282606
100,4.616764005734467
101,6.80826272140348
102,9.715216442564042
103,10.023395990822905
104,7.575907039776325
105,9.568331132736375
106,5.43327639843983
107,9.897206814108358
108,9.558762801603734
109,6.549204038802031
110,8.248772233192653
111,17.18766309458647
112,3.8828950098732093
113,2.602250034914732
114,9.241949846406214
115,1.8153058080310984
116,9.507547758395617
117,1.5904058350332662
118,10.887857284283427
119,4.824631474805074
120,8.45707155585501
121,3.791225404896295
122,10.634695715354269
123,12.84511376646833
124,11.723602389821394
125,2.41210286440662
126,9.810024327395126
127,1.8852967116955597
128,8.829021894655625
129,1.6967670405259696
130,9.216119705190067
131,6.534636200686009
132,7.537762943061352
133,9.628101564485178
134,10.025168703639338
135,10.112651833275095
136,3.422909605523728
137,4.933054916025753
138,2.8454786699596752
139,9.742949226663768
140,9.606022594790943
141,3.4335430550977435
142,9.560754405401894
143,10.12546037858624
144,1.0776427117291405
145,3.5694073358631613
146,4.212466602276891
147,10.214914378496815
148,4.0811549640272915
149,9.725789750101512
150,9.496332752205944
151,4.409421466668846
152,-24.383600249535675
153,41.00319447408992
154,10.831909547051737
155,8.658718592346304
156,2.4523902343285044
157,5.841508064382651
158,6.491357257944401
159,13.503337506753496
160,-1.214775838562673
161,-15.317544254555287
162,37.30928200814151
163,7.648004377481584
164,-1.6576492268525271
165,11.529179510670701
166,-0.366733096600683
167,10.376261559603563
168,9.478393674068684
169,6.46891528039464
170,2.0820234663435713
171,11.123539313303127
172,8.460364341647846
173,6.451903977306301
174,1.583824679830741
175,9.644298588852507
176,6.443868248649096
177,0.6358409472793483
178,13.380759940363987
179,5.239901293869707
180,9.04268394632777
181,0.7921777973338067
182,18.191254114038657
183,13.713173219224245
184,6.43599636165618
185,5.365819553246638
186,5.497092358579266
187,16.459583106580794
188,6.429560365294037
189,5.919237597921892
190,3.493804809575522
191,5.490311004766227
192,15.450151272086714
193,7.42313080492886
194,1.573518730032447
195,4.484820693761321
196,12.29180444883923
197,13.214708602114342
198,1.8601641057114193
199,5.778653954272841
200,1.2827885588455956
201,4.480335873067361
202,11.770428581908618
203,4.282973376183236
204,13.468650363351117
205,3.854676038564321
206,2.7584703476686627
207,10.99355122006682
208,10.667021280428798
209,2.503391245219973
210,11.128196098060243
211,7.404136341873709
212,6.396732205531407
213,9.554266014056793
214,5.566905681540902
215,4.192365270860819
216,7.571662474447294
217,4.506809698357301
218,6.814496227002564
219,2.4427638549946096
220,9.943046604302253
221,9.490335473326013
222,9.380845137852702
223,3.1828490833211163
224,13.214309355391606
225,8.37146429271479
226,6.242564174988956
227,12.721653384831143
228,10.263672008816002
229,11.616304807934739
230,2.6017285770960825
231,9.39933491849024
232,1.1720898763169316
233,10.823096073235774
234,9.459319009968567
235,0.9828442327457196
236,2.4363483446290957
237,-0.14901597086964102
238,8.43362421343636
239,8.12547051274123
