,delta
0,1.3419999999999999
1,7.800000000000002
2,8.792199999999996
3,6.783407799999999
4,9.826185172199999
5,6.776624392199999
6,9.769847767807804
7,7.78823948278
8,1.932858000000003
9,3.7980671419999936
10,1.7942690748580077
11,8.970085916040773
12,10.828843450542763
13,10.835959105488499
14,6.983973784586908
15,5.068377084002236
16,5.787406428699143
17,8.541959125608273
18,9.387848902563448
19,5.534377862404483
20,7.537292680255803
21,8.315266266212802
22,6.321739639591499
23,9.830099793098611
24,2.688532054556788
25,1.7655397704646134
26,5.445888105567917
27,5.4216102088283264
28,6.773995855226673
29,12.22077377433314
30,6.271159551042132
31,5.342333232841298
32,2.416885906607405
33,5.758328342588555
34,8.011941657030746
35,12.148432182504337
36,9.637546058258238
37,5.207602033693632
38,4.744558072588916
39,3.7398135145163565
40,8.296406833032393
41,5.831979993720381
42,7.784718352016853
43,7.6446724424477
44,8.532700910166284
45,1.8728905458094118
46,9.252358752344549
47,2.847601491228488
48,6.560848096121504
49,12.836852891928686
50,3.2123653036216524
51,9.22278745156791
52,8.38514114684358
53,10.233059589800234
54,6.18318473096474
55,8.912643994776658
56,5.328978787642086
57,9.010054765352379
58,8.109049288817118
59,5.705545441465688
60,6.628993358640514
61,4.696094022776435
62,8.450825051152378
63,7.848698692120365
64,9.024490946146955
65,3.5228288229082523
66,9.704801905000181
67,9.58868063966952
68,6.197561587647101
69,9.680803153352258
70,7.5510919590298045
71,9.536204941064284
72,5.460280941960946
73,9.223152260212032
74,1.6762479868776836
75,2.6745717388907906
76,6.479170875188061
77,8.273006103685475
78,7.0313234103789455
79,3.752191069340938
80,7.831253787669311
81,6.220999618296219
82,5.458266087386164
83,5.0481284089023575
84,8.98944132287977
85,6.199720236659914
86,7.916204191128827
87,-12.626093434046766
88,26.650739703138242
89,5.579748212993991
90,5.652538614080186
91,10.991650685582385
92,10.195221483300543
93,5.581374714488561
94,7.941041713758636
95,8.62064958714177
96,8.220843087602702
97,5.81952519828053
98,7.097742728695266
99,8.633615432071792
100,8.612028937554669
101,7.603416908617191
102,7.595813491708441
103,10.127568563314753
104,9.114811706983119
105,3.0978357387464257
106,5.940249208593286
107,10.745283130275993
108,-9.739808947708752
109,24.2596641185811
110,7.644007317631235
111,9.08335882589688
112,5.8770877185328345
113,5.7568546274418395
114,7.112307554796416
115,7.8852876126225055
116,9.260752713695638
117,10.434677442326233
118,9.796213934700404
119,9.499365361850664
120,9.6528659964888
121,10.157105782104509
122,3.7850578170639437
123,5.606317548541142
124,14.48576857822843
125,9.762889422187754
126,2.985288530444336
127,9.465523269049413
128,5.615987984603748
129,-11.035299249292734
130,29.574180309686653
131,5.602281006972817
132,11.089174530881337
133,9.044054437400064
134,2.4885203801538864
135,5.022180315439073
136,5.596678725965944
137,12.384917713608388
138,1.7356434251767041
139,8.814254641340085
140,8.540792017594185
141,4.984739536008874
142,9.415333391916874
143,9.532251225576601
144,8.87520979841679
145,3.663862608366344
146,1.2382342480707393
147,5.032410823263717
148,5.763169740937201
149,5.581666713848108
150,6.8593262526724175
151,5.396134651214652
152,8.324893210321761
153,5.742715495649236
154,7.781207811121931
155,2.1396856139153897
156,2.654554717238625
157,1.5609008276712757
158,9.75334305767501
159,9.652249365294892
160,3.2885540907334416
161,5.528381063696543
162,3.507008406966179
163,1.5440582027222263
164,3.542514144519373
165,5.46688572260291
166,7.213704334864133
167,9.508160599226585
168,9.430183036219432
169,9.583752853183341
170,6.201099915183931
171,10.516733532545004
172,9.564218711558397
173,8.32116910033028
174,4.665724672231818
175,8.288855920223114
176,8.965020114111894
177,3.1232469296994623
178,5.514699155199423
179,12.53351993328738
180,8.69884793122992
181,9.617379354922605
182,2.395139517602047
183,4.509184456044295
184,2.504675271588212
185,7.953224096357644
186,7.477552874986941
187,2.4500192945058643
188,8.264828098171847
189,6.013699064004413
190,8.2956853649398
191,7.349389679575324
192,8.017040289895249
193,2.849997678877571
194,2.5021705963167733
195,9.99854086107689
196,4.802568345271538
197,9.998686774968974
198,10.831328400854545
199,7.146023249605605
200,4.29127402525728
201,2.479671198084361
202,4.760591463020319
203,13.608484197707185
204,2.8546340713417067
205,6.841683896947643
206,6.1575155072528105
207,13.61632461057934
208,9.163096764043303
209,3.558226433586924
210,3.4771915268863722
211,5.758373456631261
212,2.4737143353593183
213,10.570661594713556
214,3.0788058424463998
215,8.327656582260488
216,9.507652512417053
217,4.036160006960245
218,10.105728363452727
219,2.722802340959788
220,3.640928294124933
221,6.788712958862561
222,7.1123858975568055
223,6.690379886090341
224,11.768825459263326
225,3.903590803997986
226,9.978398402932726
227,13.327704798700779
228,8.613369920854893
229,6.349657563464007
230,3.961146601063774
231,3.5650319409571694
232,5.435281807272986
233,3.746621645781488
234,2.0659594812034356
235,4.435363533083091
236,8.851734658385794
237,6.689565589451831
238,9.200561192547411
239,11.443735625703766
240,9.471756550934288
241,9.237065961675626
242,9.313359365508177
243,3.932048493280263
244,8.362850524441683
245,6.2999263469896505
246,2.3667658458716687
247,3.6054051688618074
248,11.490610094085241
249,5.914984868036299
250,3.365740939123043
251,8.260340939585603
252,5.266809881939025
253,-29.020751458310542
254,46.00005521198
255,7.434306845626907
256,9.446704142229237
257,9.70316928018974
258,9.274257438087034
259,1.5058083434432774
260,11.54425135751535
261,2.0466685699448135
262,-31.966989577354525
263,48.48386175202154
264,8.558936512078844
265,0.03737609358449845
266,11.640180315884663
267,10.554078140582078
268,-2.1919836645015494
269,5.407838420321696
270,3.4024305819011715
271,2.3990281513192713
272,8.774910515545344
273,4.087419463990727
274,8.138226186156317
275,-0.05738048742114188
276,9.072593912325146
277,4.445751273179212
278,11.318722899286058
279,7.831408148165792
280,3.2385888980743402
281,8.507656085817871
282,7.656890477235947
283,8.784989918239944
284,8.76472887250793
285,8.54382483475274
286,10.537955260560466
287,7.02328100991781
288,1.7306484841165002
289,7.71720325453407
290,8.142257728908135
291,2.5622190078461244
292,3.3606699809097336
293,8.669159127928424
294,3.767950188836494
295,14.308501767421603
296,5.612539839678675
297,5.348640151800737
298,10.640406268650622
299,10.77791598774047
300,9.380785301982087
301,5.830404516680574
302,5.456409852561137
303,7.363937054274629
304,7.897543348847194
305,13.775411342414827
306,1.2369517837114472
307,7.684328434760573
308,-0.048743394659140904
309,12.063069995213027
310,-0.04386905519413631
311,8.348419959228067
312,10.873680789809896
313,2.348086002258242
314,7.195563027884873
315,7.173429772829877
316,1.300952927858816
317,2.3254555423527563
318,2.3231300868101243
319,5.327236757848368
320,10.721317709690084
321,-33.52729204192974
322,53.41048135547271
323,0.7039235353227014
324,4.310085639013778
325,10.124631481498
326,6.978256343057183
327,6.971278086713937
328,14.76531147806736
329,6.964306808627498
330,3.19047039777206
331,1.3057755533745876
332,4.09503829168716
333,3.685534462518717
334,5.4089036517602835
335,10.933036306286795
336,11.294103273694418
337,4.781547193625556
338,9.959811082077522
339,6.949370484227529
340,6.61308810852961
341,9.001093525765555
342,8.06842111374317
343,5.842887556727874
344,2.2791267443371908
345,6.289593770646206
346,4.4266343935810255
347,11.764968525646054
348,4.336854901981496
349,9.101193824312759
350,3.1326878196150574
351,1.4744922902655162
352,8.501210536022882
353,4.751038880719534
354,10.121442331612343
355,9.138132111026607
356,-33.02610187943901
357,54.104658163061686
358,1.2491237709014058
359,8.889060800352581
360,8.038993978915641
361,19.09221316964431
362,16.18299185268097
363,14.564692667411691
364,8.030954984937125
365,5.734924029951799
366,2.0973375455487258
367,13.769853945071645
368,9.268091768376962
369,2.2137946141556313
370,11.50318031558345
371,11.690008714014766
372,13.52957530243566
373,8.003609881993725
374,2.1678690157832534
375,13.183594183071818
376,7.993438403096661
377,9.521007842612562
378,2.2274824060141327
379,2.225254923608645
380,11.42258516667107
381,9.238444964692917
382,-2.1711324002340007
383,4.569593781546246
384,11.405579307730932
385,11.138880405449527
386,4.703633928150339
387,2.0563205538364855
388,2.054264233282538
389,5.723609344203851
390,5.690377652128518
391,10.325627602407621
392,8.362595797344056
393,14.609174279805757
394,14.148256851824954
395,5.245218712940186
396,4.542123763907966
397,5.766123841219269
398,6.846687274476608
399,1.6943226062348913
400,11.673928742708995
401,3.740890345610751
402,6.4054195795029045
403,7.960405374250513
404,6.3753498929245325
405,10.964957753603812
406,14.67536256051244
407,2.0744281296024383
408,12.870332529535062
409,4.245985316642418
410,13.003651822929442
411,7.355809465187576
412,5.325548870184775
413,2.0104451389697715
414,4.539138395524333
415,5.2686372885837045
416,2.4414027530810927
417,10.926591478309547
418,4.520574858131113
419,3.1553826331805794
420,5.965930978115466
421,3.7185274198363913
422,7.737472094868281
423,9.561572647874073
424,7.963724885380998
425,9.027885453152066
426,-46.59211443944969
427,60.270362145782656
428,9.314884693617842
429,8.533931336018668
430,7.4404310131376405
431,8.435933895893868
432,7.6963879118238765
433,4.938510017646877
434,1.1305601225885766
435,4.199277002257531
436,7.10852201256921
437,9.07268148352523
438,3.4830929812765135
439,8.510239540318707
440,8.564175587054706
441,7.101413490556752
442,4.552215586287275
443,7.176797963914396
444,9.101070453889406
445,7.064963408500262
446,7.927833626971733
447,8.32253416545791
448,3.9756072787222365
449,9.3149253765082
450,6.789930186066158
451,10.556068957926072
452,4.914291347449762
453,3.2354652125941357
454,9.193320171326377
455,7.9706265110871755
456,9.15416962936888
457,8.982015459740069
458,3.9090849007125144
459,-44.29371812575528
460,56.02166446061938
461,1.9622297473815706
462,10.80444077969969
463,4.616165160861328
464,7.535996701729346
465,10.741082269650633
466,4.826504091281549
467,4.134397031556546
468,9.136033444280656
469,7.873897410835525
470,9.868306788212976
471,8.956023513424952
472,1.7663283094561848
473,11.795283414701771
474,14.617549200997928
475,2.5896954785102935
476,9.154000153132074
477,1.937792683121188
478,14.240394265584655
479,1.047114837774643
480,-40.29892423502042
481,68.09655611926064
482,13.94991163146733
483,5.568020375073502
484,1.638601316490167
485,9.56292745897872
486,2.4692972247275975
487,8.588033265683407
488,4.430291962979027
489,12.409572689217384
490,4.760966406589432
491,3.1918616710163406
492,-35.76378357015483
493,62.988223535538054
494,18.744993777311265
495,5.560813753381808
496,4.600864071361684
497,8.944744859243201
498,12.050939911266141
499,3.6500258889227553
500,0.6006188694336743
501,4.4100182505644625
502,7.739366499415155
503,5.557608232313669
504,4.400050624081359
505,0.5856505734577695
506,0.5850649228837028
507,2.5384798579611925
508,15.113956388302086
509,8.878400329149827
510,4.044094941769799
511,0.5819413781032381
512,8.864664973933941
513,7.978198476540456
514,-46.219016902775365
515,53.73204976931356
516,4.080769628647431
517,2.0766888590178496
518,3.019240517041453
519,1.074612170159071
520,12.595432737877218
521,9.390925695469832
522,9.451833125922803
523,9.574558734210768
524,0.23170247449206727
525,-36.57956633703998
526,57.54459628208224
527,6.431360880568718
528,-1.4346038610146934
529,2.060942125251131
530,16.277172289099326
531,7.987421269249353
532,6.97943384798009
533,-0.3188111230620052
534,10.615131313493748
535,-0.5328977161998409
536,11.500861308240474
537,0.7405532587958987
