,delta
0,8.638
1,5.800000000000001
2,0.855162
3,6.341361999999998
4,8.623020638000003
5,6.8519617362
6,2.9294638930457992
7,11.814980093045804
8,6.319545655625788
9,4.408810997017426
10,5.0406248123529025
11,8.59681729897315
12,4.533747987252838
13,9.646488294453988
14,8.583686733686932
15,12.845300342324265
16,8.162674117448404
17,5.721624451643592
18,9.665103046953263
19,13.801348097995373
20,5.029937372327225
21,6.6151429816981135
22,10.240093054967815
23,7.532712716616743
24,3.929619378031532
25,9.823121811667875
26,6.272408006533965
27,7.428135598527433
28,6.258707462928896
29,9.630448755465977
30,9.783818306710486
31,15.963884111281061
32,1.798838585789838
33,5.763592022773651
34,10.68033432286768
35,14.645580720146143
36,2.498337335779013
37,4.7578284307508625
38,9.864730900028349
39,2.384183711212586
40,9.84833507799101
41,6.796136975948116
42,4.743205871420059
43,4.738462665548695
44,11.439501570191908
45,10.387609404368845
46,0.7964505252512595
47,10.374400015172569
48,8.516055015581571
49,9.760538960565896
50,0.07689966987379648
51,11.061969616694682
52,9.750701521935525
53,8.487950820413516
54,7.111582515129214
55,2.344845462852618
56,13.761399236917725
57,9.569462869593167
58,15.386538091357352
59,12.747884282221662
60,-0.2798418965626297
61,9.304931789555951
62,8.470173248620085
63,8.461703075371588
64,11.121647262314866
65,1.355142907860511
66,2.6995959022399916
67,12.91489392432976
68,10.143641683961619
69,4.189854396082069
70,11.537185300502074
71,1.512463109904843
72,15.685200618332487
73,9.703373766278446
74,7.314670392512085
75,-0.34058761696462625
76,14.533748754139992
77,-2.5945288552682086
78,13.16734822074659
79,9.689290838591774
80,-0.8384375797465964
81,14.933749994680056
82,0.3714061782279714
83,9.667144206856733
84,5.673571854131069
85,1.2067621912249251
86,9.885753567048596
87,6.139068579154809
88,-0.8703468136377523
89,11.285220537728378
90,6.204373728787118
91,11.156698483955552
92,13.501048345571576
93,3.7582870206255166
94,2.6483721451709243
95,7.776191421042881
96,8.775114808951912
97,1.935175160055337
98,6.96236400597536
99,9.509864682229136
100,7.284354817546955
101,7.277070462729398
102,-0.6654713522007114
103,3.3619205671984673
104,10.895111591078148
105,13.406361711322347
106,-1.2166912890490948
107,3.750450279302413
108,11.81410296642423
109,6.381466158849207
110,7.723071280863223
111,10.614571096502118
112,9.650675554907934
113,0.6428010556919617
114,3.734885726056632
115,8.572168171301314
116,12.326180671138673
117,3.9896490209098374
118,6.126258281625496
119,3.987989830520064
120,6.008343482757027
121,1.3465448751409212
122,1.6050294275732995
123,5.1807883009565785
124,8.953614063138048
125,8.387382078297378
126,9.468994696218942
127,6.081525701522651
128,5.832016846140277
129,8.42810500195219
130,-18.817582417871108
131,35.318085934323335
132,10.319508720026306
133,8.735398629352403
134,9.463526359609887
135,2.426058096035831
136,2.573499658304854
137,4.58604267908072
138,4.581456636401526
139,7.847477236254235
140,9.614636775154167
141,6.064022138378959
142,9.59895811624051
143,6.735729363338805
144,1.569027702528956
145,3.567458674826412
146,8.31914452245428
147,3.677230070208907
148,10.051564960841006
149,13.158342323052466
150,8.742508090747151
151,0.5557903445583179
152,-15.319544373430972
153,32.85323963914993
154,8.633386146211251
155,10.923280525783639
156,-0.1617183543921783
157,2.560525809417868
158,10.497984833563578
159,-16.590023609093805
160,31.468928827847776
161,4.93547488347167
162,4.441927395124594
163,2.547467298774791
164,1.5449198314763635
165,2.543374911644605
166,11.474453707044177
167,8.473944717030008
168,5.382771636042435
169,3.5072297270553463
170,6.9665067543498935
171,6.784610146017485
172,7.2099650861341615
173,3.5161708768937388
174,7.417421231726621
175,6.040755121048278
176,10.048477294544227
177,3.4387908605872326
178,2.5340469265870524
179,3.946661005930082
180,9.505006034466305
181,9.572275575066442
182,9.562703299491432
183,1.2472801302171774
184,3.1869905027490404
185,11.49463265134068
186,3.5015521171951605
187,11.925823045809011
188,1.3047812764339142
189,3.054392244584051
190,10.74273685400317
191,9.547086982668134
192,13.922902119013997
193,11.430611907112734
194,4.182136681041811
195,9.303575698879058
196,3.8514455973245276
197,-17.503417736701294
198,35.60181232787272
199,4.018145867301882
200,8.613624779886777
201,3.2315273064141365
202,7.752262301898099
203,4.618348681422503
204,8.434252591169297
205,9.618256277384262
206,8.27992154700405
207,9.476142882799195
208,1.0565126651058563
209,8.575545108193865
210,1.4834106048544982
211,10.245714311571419
212,1.0977190484754829
213,5.4819271942496925
214,7.382987608328904
215,8.591518305380305
216,5.071657935858639
217,5.78553701695796
218,10.429368860590102
219,4.343999659471137
220,1.0874908324603894
221,3.6267417492144887
222,9.81648794081866
223,7.295307899618592
224,4.45619941025393
225,6.38921920571147
226,7.639473552637355
227,4.003596323414513
228,3.9452366910732053
229,4.51471302196569
230,6.567241719769299
231,3.989483507959676
232,7.440087309933688
233,6.087917578027827
234,6.917038134559334
235,8.440036003295518
236,8.244191612834811
237,7.281485091430341
238,2.4352765905518936
239,6.793768018975015
240,9.148924345957312
241,9.65122377598368
242,4.906329662418557
243,7.897589007479155
244,9.675229701763328
245,9.311389867783646
246,9.302078477915757
247,4.912013559980096
248,10.171267851792663
249,11.15923874181317
250,8.20277639943788
251,9.755389731176365
252,-0.6369722610097597
253,11.903155676317965
254,8.195210595299386
255,10.528116353153337
256,7.24901538470408
257,10.292957240923897
258,1.3326099265582343
259,5.410766890433251
260,9.008993978355647
261,2.7762711050563667
262,5.825061190417273
263,13.188302522331014
264,0.6269052599127463
265,3.396347129564674
266,10.830523488294602
267,7.33802580560814
268,6.330687779802247
269,1.6191041857191522
270,1.382120258946543
271,3.380738138687775
272,-27.026859209234544
273,50.24314269305228
274,8.324357092022638
275,9.416032734930695
276,12.473045885489682
277,7.306616702195697
278,11.786096350458365
279,7.299310085493289
280,8.292010775408016
281,12.314027480641698
282,9.383718764632476
283,11.848612890276172
284,-0.9248780675541184
285,4.3773574005490445
286,8.597752295254168
287,1.3729800431485728
288,21.222268867808907
289,-0.26310685387306876
290,13.921994402494647
291,-0.23679616848562546
292,12.506352141565003
293,10.685698273347043
294,-0.2131165516366309
295,5.684840548813554
296,13.962134333914946
297,7.2170299074005015
298,-33.632230404547045
299,45.732199276355004
300,14.839384903088103
301,0.2772942089322896
302,14.449373027207912
303,1.859871222538004
304,12.38289853946344
305,9.375695649300724
306,1.5379021785161058
307,3.3443847796629598
308,11.890616392504398
309,6.787056171735912
310,7.396476934677594
311,7.701554753253731
312,9.364782051472957
313,13.407868952421722
314,11.633082057179308
315,9.650773851461508
316,9.35541726942165
317,7.32388277598784
318,6.591494498389238
319,-0.3689057384094667
320,10.046533948741398
321,-0.21718893480829138
322,6.730629766907441
323,10.995315872630727
324,6.246279041087291
325,9.240115542912463
326,8.38648224773533
327,7.634365731147682
328,9.158919108579994
329,7.2103692220953235
330,8.05976018947149
331,-1.3623312217800958
332,2.3214482237376615
333,16.6421960630596
334,1.0860532083997896
335,-32.33168898200665
336,56.656865306254986
337,8.053062760503963
338,-3.2585650391092713
339,17.856398568244458
340,-0.9327085351978894
341,3.737168012173697
342,4.3920655844253815
343,11.887041910202242
344,-0.5896817236571223
345,2.1296761750927544
346,3.916708557583206
347,5.525037701825113
348,1.3031632874949537
349,14.508337719181782
350,9.319121189933412
351,-1.3064996092816727
352,9.118160485945282
353,1.754848239754665
354,2.1308764797527147
355,11.976986765111178
356,9.297561349112584
357,11.452054158919054
358,8.035263787764052
359,1.2427593633328797
360,8.808270954120871
361,8.84498576461283
362,0.016003674996682093
363,0.8019603455536526
364,13.136485778674796
365,12.002610989506593
366,-0.8936905262044093
367,16.36418431648235
368,2.573678526416188
369,7.919156012827898
370,0.8843071190440241
371,16.070106463734646
372,9.10456048005426
373,11.957566594887794
374,7.76180993539856
375,2.2644203591344194
376,10.574315919410765
377,9.209806557413685
378,1.8318355992423676
379,0.7695284274973346
380,-0.573241100929863
381,8.43670146579825
382,13.926306498186023
383,1.1369024470304794
384,7.10260731913786
385,9.45648738129421
386,7.620355473861309
387,1.6092070618574326
388,12.447402539403356
389,1.448286355671371
390,3.6588185400546536
391,12.411453627471474
392,7.05268181472411
393,-0.4610765522488691
394,10.63272970165417
395,9.074090209461701
396,4.109455497912222
397,5.458397625003272
398,12.921951899725173
399,4.28009080074753
400,8.101212116445822
401,1.9725208675745307
402,11.629756709752655
403,8.982642818510612
404,1.8079112663299384
405,9.756185326934428
406,0.4455044289252328
407,7.510566794241186
408,9.234681832159367
409,10.165793599877361
410,0.12792073867422005
411,7.6121089622943146
412,9.13642216602193
413,7.947807679226571
414,1.4894864482048433
415,2.2076045648509535
416,5.180494054920018
417,9.913563303472529
418,7.9536509918702905
419,7.9456973408787235
420,0.668815648234613
421,8.655943376301366
422,4.183948568613232
423,10.790349038671138
