,delta
0,9.728000000000002
1,7.763072000000001
2,7.502271999999998
3,6.914972800000001
4,5.190379235199998
5,7.5375403442848
6,4.671341311680003
7,9.246249099712642
8,6.128310334141126
9,3.243967228267749
10,5.642776945339875
11,7.478205423029621
12,8.818841587685824
13,4.779416106801833
14,7.167008484311182
15,7.7609915200229835
16,5.634020471488327
17,7.4516147743869965
18,6.808328287003803
19,5.874438323453063
20,9.797445725298275
21,6.74078817974447
22,6.453416640328982
23,6.686704074548942
24,12.411927429955739
25,5.6251993917121865
26,9.16922076829502
27,11.698214747788938
28,5.054857977762083
29,9.486298691465521
30,2.8547109927482666
31,13.910661187237622
32,3.385668822318962
33,9.827593974924383
34,9.81776638094945
35,8.304327051190512
36,2.4406907853289113
37,2.9297207815830006
38,6.333992615318607
39,6.707948614568522
40,9.801240665953912
41,-1.678902013664299
42,20.58128559713606
43,9.693118327301647
44,11.94564242136039
45,3.917122733576548
46,8.128410507608521
47,10.359365905866696
48,10.576429315280052
49,3.754182403579705
50,12.469433475943447
51,1.2787641632218083
52,9.349087780508114
53,6.476048093865359
54,8.512392772628289
55,2.9999633897583067
56,12.862507539600642
57,8.617072296071342
58,9.756880379855602
59,10.82129622407001
60,9.763910828310486
61,9.57435958864744
62,-2.024427341552837
63,2.1600627333698412
64,11.11685072383068
65,-0.9318827786963766
66,1.7224732163508634
67,9.012002012620428
68,8.477741539179078
69,9.722263797639812
70,3.3410694794499705
71,11.542462463066727
72,-1.345466402246302
73,11.121401165881139
74,1.0050802379782908
75,13.91876399285286
76,11.694976021174625
77,-1.3055936968189599
78,1.2394119767420761
79,4.9997441553695126
80,9.725289794975538
81,1.4029099449464866
82,7.260580704457993
83,-0.4738260461928121
84,4.246038250076367
85,6.487613855439122
86,7.3342584298045495
87,12.214295533599397
88,8.992865980239458
89,8.838924171374742
90,-0.23948793000306523
91,9.997572068893305
92,2.21674950953161
93,9.217273063447578
94,10.164381771554986
95,3.6234202006351097
96,11.553746443785258
97,9.532107985623952
98,9.522575877638246
99,6.1350533017606494
100,11.279385553673137
101,-2.9743669065234144
102,14.494867412694248
103,9.672892615365413
104,10.814601043481161
105,9.66321972275
106,-2.028571793945048
107,3.9388402794992317
108,11.341255940921087
