,delta
0,0.0
1,6.800000000000001
2,9.728000000000002
3,6.763072000000001
4,8.789544128
5,5.793236927999999
6,5.161074583872001
7,0.7269671254847978
8,4.087733975871998
9,9.784410455872006
10,5.9103647890961355
11,4.78335595709612
12,4.180508316300163
13,2.4564574846701532
14,4.4926468668911355
15,9.636347617923846
16,8.76871568062704
17,8.016008981876325
18,5.571547049514024
19,3.895410798573266
20,2.621515387774693
21,7.000222598203663
22,8.56762426736995
23,7.2317887848202815
24,1.9963951408529397
25,6.7433633316971395
26,12.976188370026932
27,7.334168626407688
28,6.706253025282706
29,7.264161758726573
30,7.7292857997391025
31,9.721556513939277
32,10.877277041754894
33,4.91806467967416
34,8.575278890178708
35,2.604979189968219
36,5.106374210778199
37,4.997122871632115
38,10.228890152126326
39,10.265378971908063
40,11.164141007686794
41,11.3007269069181
42,8.917654216226254
43,10.230541658618904
44,7.912712418806905
45,2.4776409207904067
46,4.457475815124269
47,5.554767787647165
48,4.468991309641524
49,3.8578132378806913
50,2.404015689227492
51,9.327868920800881
52,9.293003941116922
53,4.047249074006459
54,5.311889910947059
55,4.614550643775715
56,-0.07868433418900622
57,4.788569353271271
58,5.74537419628723
59,10.429160175629079
60,5.63467988467869
61,8.677545726527285
62,8.779776722393876
63,9.290341105819948
64,10.074542819630665
65,6.213913771208581
66,8.973864197731018
67,9.585699857437476
68,4.103868392781919
69,13.816983541962543
70,6.198114157579994
71,4.693481553503716
72,9.04889848936665
73,8.759340370816062
74,6.191916043422452
75,9.49640602203334
76,8.634834540303473
77,9.726199705763065
78,-0.33940936411318035
79,11.576344879813973
80,8.61681291542152
81,10.072998589792633
82,7.903698730813403
83,9.6081961025061
84,-3.08004648801807
85,15.128569602976768
86,-2.3222362899980453
87,9.04016028958381
88,9.603990189181559
89,0.39475863953418866
90,-0.11268827010394489
91,4.125822580499744
92,4.713240322449678
93,10.479289221678641
94,9.681590410899389
95,8.593991440352852
96,10.690236522404462
97,-2.477822874248659
98,3.2793659231509764
99,1.951429330835822
100,5.756286397752206
101,1.7102696262022619
102,5.671982255234752
103,1.666310272979672
104,10.264744363766113
105,2.792017696566745
106,12.441834024934792
107,1.0039845627400155
108,8.337664399100731
109,1.7290148819770366
110,5.439188688905574
111,-9.595844605627917
112,24.291897543614482
113,10.634654893069296
114,4.531086920877556
115,4.645002743656278
116,1.640357740912691
117,8.942653355305424
118,5.266528982383647
119,9.56977438903084
120,9.67987574335973
121,4.316959263451395
122,5.620204955427425
123,11.133992766426331
124,2.175696464910743
125,5.626094087077945
126,7.025378031102036
127,3.958126818419487
128,8.616332658227293
129,9.66406204433315
130,4.448924865308754
131,5.605968417813756
132,8.591288254677693
133,2.4095607893546003
134,3.9714922190012203
135,13.105277783315955
136,2.1686047104191175
