,delta
0,5.152000000000001
1,10.238048000000001
2,3.813566751999998
3,6.9982432000000045
4,-0.005151999999998935
5,1.3368531519999998
6,1.335516298847999
7,4.1250361536
8,9.585921687654398
9,2.266471083715196
10,10.647800660034562
11,6.6295093924212125
12,8.1393420238808
13,6.772353313543277
14,7.662667774325314
15,5.431212492892371
16,10.754474909191714
17,6.760872460719241
18,10.60387059437761
19,9.679095307725333
20,5.568794443478808
21,8.357245330001291
22,3.836030772737388
23,6.521182564316746
24,2.8949089957245633
25,4.81366029846177
26,7.869481470985079
27,10.187883834078889
28,1.9199704656998335
29,4.522371344719886
30,2.175688182257147
31,8.203527340291345
32,9.847149542540166
33,8.862434588286163
34,3.9322685707202254
35,3.8544691947635386
36,3.920634163929776
37,3.8571650575162266
38,9.808167916823066
39,0.6269748906236146
40,14.681638405925014
41,5.83326519895698
42,5.249938679061302
43,5.104710723172445
44,7.230311172749225
45,10.553730660409542
46,7.032999065975616
47,5.3360566173846
48,5.026551774201437
49,5.980176594554393
50,5.738668845624602
51,3.514908082074328
52,4.732930176779064
53,8.758588773084625
54,3.629094810524748
55,0.10811848405961655
56,5.710089044560732
57,8.536077127430872
58,11.785388379031076
59,5.2658764321408285
60,7.09359183600975
61,10.128171307909895
62,7.584275173871333
63,9.76769089869748
64,11.83319881830323
65,7.378923207798721
66,3.519199860890012
67,5.722487157557623
68,9.729983651731004
69,10.728793120273053
70,11.75591380824585
71,9.747025084730012
72,3.559371976447551
73,10.49832478644987
74,9.570718687668887
75,9.724147968981242
76,8.19842382101217
77,3.4303718276116797
78,10.796154352902931
79,6.156153925787976
80,3.696238532395455
81,11.346915064373206
82,6.0298107392891325
83,4.681195378798748
84,9.744104020055943
85,3.3503018585406608
86,9.101373502045817
87,7.75597028254947
88,6.66244050314549
89,-5.335119461104114
90,27.156201721472485
91,5.0063076493891
92,2.657668705897777
93,9.368817600825082
94,9.42109373854123
95,10.009565157527504
96,7.506868787683288
97,8.27521422054133
98,5.64558994345316
99,3.639944353509918
100,5.293610944971306
101,6.557122866632881
102,12.04195949980965
103,7.027763549828705
104,4.982987194845919
105,5.826688475361266
106,2.6310107982113777
107,6.150303934449653
108,11.57342239349805
109,6.607760738502975
110,9.18944185411658
111,8.42419703529049
112,9.412790840179696
113,6.104493175198627
114,10.962964889735758
115,7.866668400762251
116,8.41577283825518
117,7.192893251456553
118,3.606935548449428
119,6.966511813821057
120,5.520375215175704
121,2.596362101087152
122,12.741280491133125
123,2.5937657389861215
124,9.21993525017956
125,4.591171973247128
126,3.2917306511069455
127,6.119357065416807
128,10.24765257448621
129,7.506152843501695
130,6.430349084972704
131,9.857508172831785
132,7.337802452187816
133,7.850037554209166
134,6.504022206969239
135,6.664559603771181
136,6.275661464129826
137,7.376828044100421
138,9.690476036901146
139,7.494227148248456
140,3.673722524865525
141,8.287183030064739
142,5.522350272378844
143,7.325628221646298
144,10.066562591536012
145,5.47150016778312
146,-16.36336917068263
147,31.4522886419644
148,6.696243249450617
149,9.62266442751843
150,2.9673046848029117
151,8.225258360183261
152,5.7705742163225295
153,3.306083793823518
154,7.979262702830056
155,4.837340040329309
156,2.459422422021362
157,-13.194582848842401
158,28.66811785171035
159,4.931663164485826
160,8.97969138142389
161,2.4661895469957926
162,1.3030396080960145
163,4.572849601252983
164,4.568276751651638
165,5.887707156223996
166,1.5637084748998404
167,8.0112387605011
168,6.072461877538672
169,3.554133527664362
170,8.85470153168444
171,6.067204423050498
172,6.693690360660639
173,3.6653308877816926
174,4.98495772279648
175,4.1949772948346435
176,4.90176470270535
177,5.024321324594439
178,9.563588232434995
179,10.065351868116068
180,7.501460985732365
181,6.493959524746742
182,4.115811954275387
183,3.9297667332100445
184,1.6634299789943725
185,5.540061262626068
186,8.600494562863105
187,5.268825353491593
188,9.837522764304595
189,4.178074159995049
190,4.9357704878741515
191,8.478080927914334
192,3.7799334677063143
193,2.5455874305116595
194,2.6060684849355766
195,-0.276884015459018
196,1.0671500379880854
197,9.846830085384681
198,11.245741518860314
199,5.772548579412842
200,5.745271212642365
201,5.862147076846213
202,10.633912509032598
203,2.424255031176017
204,3.507666142208109
205,2.5041584760656406
206,7.084174899994196
207,8.30690777606651
208,5.487309387660389
209,3.5016543175897823
210,6.435384909203776
211,8.904042367249758
212,1.744242226336155
213,5.931703976246126
214,7.165369316676333
215,7.895689673282959
216,3.728519765683359
217,10.417028597775015
218,4.386953620294662
219,5.809634146406779
220,9.529088473973843
221,2.444503191361946
222,7.534653391039001
223,10.485250062017485
224,9.517114882308306
225,8.254597767426276
226,12.85433769835845
227,5.871442366116298
228,11.17345585895805
229,-25.70176279125576
230,42.04576767471417
231,8.437285175576562
232,6.478230016414727
233,6.8388351757701
234,4.464820840692937
235,2.7869689214217033
236,6.318272029279569
237,7.8893258708446865
238,6.088759005212523
239,2.393512239267011
240,8.697829201349577
241,7.123162423402164
242,9.50002420586111
243,6.573846181061981
244,8.39052437147916
