,delta
0,9.891
1,8.800000000000002
2,2.3212089999999996
3,9.899208999999999
4,9.881300790999997
5,9.771419490209013
6,12.535740998839685
7,8.761648070718792
8,8.752886422648075
9,13.016105813799044
10,3.035515009736116
11,6.64065901368302
12,11.573943731445524
13,3.1005785558970445
14,10.093550389348508
15,4.393255866518075
16,9.63773719071682
17,7.9051810486829766
18,8.076019271385832
19,4.982180261714234
20,11.966725225422039
21,10.623424697591588
22,4.836317592840459
23,1.7783955375838616
24,5.776617142046291
25,10.49334687660803
26,6.13947342962399
27,6.05182005847999
28,6.9553428443935275
29,11.463560415414548
30,6.4228085599542055
31,6.624861679210227
32,5.778415335439462
33,7.425647681429041
34,2.0690260540243344
35,5.774468188569415
36,10.988748949731246
37,5.497844495686479
38,6.500969270184385
39,9.992575776172657
40,2.6684618287529247
41,9.743892297574575
42,7.593532328077117
43,3.3662609833374972
44,9.10276290516748
45,7.400125709105339
46,4.316795841704845
47,3.3144066334604645
48,8.134965970114479
49,2.7231693181607284
50,9.08014491636493
51,5.866649745347843
52,2.71136600392623
53,7.900993824335785
54,9.604408787554519
55,10.691585661583133
56,7.2614498276527115
57,8.061730911870086
58,7.433416205162587
59,12.176323620848507
60,10.103529626524391
61,6.206700849140418
62,6.200494148291284
63,8.381502229914929
64,3.751924361654801
65,7.887100103509283
66,9.484119558454722
67,6.194293654143053
68,9.566099360488806
69,4.3067545436982755
70,9.522355210883916
71,4.655792255205938
72,6.404031095322921
73,4.421627985790565
74,3.979465187211531
75,8.031043123060954
76,6.1695707143294385
77,9.704401143615087
78,2.307889113073884
79,3.6656543952937
80,9.661377607356371
81,6.372822365099296
82,-8.96726367089309
83,23.73183193076568
84,12.080880589265348
85,4.847781025170889
86,11.591966213709952
87,6.151388853358526
88,11.902662005884281
89,12.712395805295955
90,-8.480883428084098
91,22.506253392846475
92,9.041757088821441
93,7.307237464505079
94,8.42593022704068
95,4.792324091294745
96,5.642859550541402
97,5.640660903659409
98,10.131098891036459
99,6.874495901840191
100,7.117989001932756
101,9.507504296813522
102,9.497996792516687
103,14.66169077756797
104,11.095521699811115
105,9.48849879572424
106,0.6536853614313713
107,9.992658726353511
108,10.291810941141648
109,0.4452061084612069
110,7.306705251765152
111,4.5020493175399
112,2.60017263866996
113,10.761720345157983
114,9.63640935614103
115,14.433828574820495
116,4.411030855570857
117,20.051907508130512
118,2.879927770013751
119,3.58681074568608
120,17.097829606548885
121,5.292797889947224
122,7.0026766662642785
123,9.61948198815935
124,6.456783090912722
125,8.254737716465797
126,13.489621240013093
127,7.279361691750182
128,16.340375362721716
129,4.5514255225753
130,3.567966520557775
131,10.788337826449606
132,4.4495116558528025
133,9.7095040438046
134,6.104560490267659
135,-10.59848780259233
136,33.32454315032771
137,5.290333680957019
138,-10.067672390428925
139,28.70073461796642
140,8.072467292763577
141,8.356862506171183
142,7.729502568078033
143,7.956552311270343
144,8.50700955802995
145,3.8122817788112116
146,-10.137532424207166
147,30.791263097278488
148,5.5563260867443205
149,-5.205779181786511
150,28.26221307013816
151,17.744103263472425
152,6.867583889915295
153,8.498502548471834
154,9.590004045923251
155,11.51258765376906
156,8.480414041877339
157,1.017112729149403
158,8.219238930727442
159,5.550769760657431
160,3.545218990896956
161,17.778092187043285
162,9.471933627835597
163,12.036900034778682
164,1.6204660020671326
165,17.098430531699478
166,-0.5415805981392623
167,11.490479119035172
168,0.587771771944972
169,4.530183292786887
170,7.702211230954845
171,4.283990107859381
172,12.866350865432196
173,3.0986230404450907
174,4.525653109494215
175,13.156479459893035
176,4.803522398576206
177,11.840831513903595
178,3.3368003942405267
179,1.85926457099049
180,12.035165144444136
181,3.8205429570869
182,-0.28480560218463324
183,11.072954486937306
184,3.9473383572169496
185,5.4045246538721585
186,-0.2879278115146917
187,5.5100545018976845
188,10.414653588053625
189,10.098209057841359
190,7.74656102634799
191,6.447200824342417
192,9.440753623518503
193,3.312437402507385
