,delta
0,5.152000000000001
1,10.401048000000001
2,6.829703752000002
3,9.880598952
4,8.807883048248002
5,8.538975976247997
6,4.078940671448002
7,5.970271294696552
8,8.609179377071754
9,11.624762123401837
10,9.123933012457968
11,4.225552923557004
12,4.292547038523139
13,6.227959788015099
14,5.641860353684308
15,5.2970012209238035
16,1.7767465122417292
17,4.578262570818012
18,9.422335374369723
19,7.986033333004173
20,8.260189522995205
21,6.244195076512739
22,10.40892416698398
23,6.294375600779489
24,9.99117493476271
25,10.092057441286443
26,9.323758457919382
27,8.566757466720787
28,8.558190709254035
29,6.121503482596864
30,8.246753903712971
31,7.423632518544821
32,2.0179277318414393
33,4.758736978492749
34,4.669114136116036
35,4.7539782415142895
36,6.6811437612708175
37,9.630190958294406
38,6.267540577585464
39,8.308418290014856
40,3.640786519826918
41,10.053576461013336
42,5.701112498471673
43,6.173628893900172
44,4.049721977680576
45,7.373246617143934
46,7.261875139512199
47,5.687139895397763
48,9.172833482070587
49,7.162735728911343
50,9.139921955429543
51,8.873821628882297
52,8.103620855664758
53,7.7886979307048705
54,2.2826433791446448
55,7.7256913173318935
56,4.729418311408949
57,5.463413727440411
58,9.979433574205927
59,9.70402224499918
60,7.16183189843764
61,5.562615339823822
62,2.710485536109843
63,3.6693743466176443
64,5.806436911955814
65,9.195527395464637
66,5.706952494496591
67,1.6985795231782959
68,2.69688094365506
69,5.3373010191277785
70,7.94581546373837
71,6.520199672283752
72,6.5267336849206
73,7.071152145342921
74,5.315601996487828
75,9.851641191886188
76,8.025636834230227
77,6.627014777748627
78,7.8791476138044345
79,3.253013738248683
80,0.41362848034577837
81,4.684332421519571
82,6.423319488836
83,7.066397273826965
84,4.391461274154267
85,5.345682593158131
86,8.257173946777925
87,6.528241238084092
88,4.895736356288467
89,6.181967892965531
90,9.716785925072486
91,3.680219631744535
92,6.344481092188062
93,5.193301296696632
94,9.852442706123384
95,12.125109763764272
96,8.912598787387878
97,4.9971144574569735
98,7.614882285104727
99,8.606339936666018
100,5.264844513252228
101,3.76833047786522
102,7.328588662537641
103,8.5977335967292
104,3.620955056827029
105,6.695442325444333
106,3.7572335587246926
107,5.3978642152136445
108,3.753476325166048
109,1.173722848840839
110,8.345870511918974
111,9.611196483822027
112,6.497618391684796
113,7.848462149086913
114,8.69476957561119
115,10.284960675763955
116,4.5023773477147415
117,6.327161565104461
118,9.058920848984599
119,7.290615053334022
120,9.499324438280496
121,7.4618251138423375
122,0.5009631523976168
123,6.637696152261128
124,12.052720013638918
125,9.481862325576003
126,2.538812523674096
127,10.793595622189514
128,12.137494822350845
129,7.253841650726827
130,3.723074874964368
131,4.613565594819306
132,1.6089520292243833
133,10.810114620988202
134,5.0369979797260385
135,9.224103670532713
136,-0.047982387239017044
137,4.5965329625742015
138,10.872943047142826
139,0.41187261477966786
140,10.30547499515842
141,3.678927377822447
142,1.2151275902655243
143,1.0936148312390515
144,4.5816309546164575
145,2.7798348126220844
146,5.077851331359966
147,5.804066198223836
148,2.5770493236618677
149,4.675588465325063
150,5.109743987589582
151,2.5072286149115826
152,8.381171412072831
153,8.57197197577102
154,2.214812414334574
155,3.8443206998846335
156,7.934041207212886
157,6.541335573612628
158,4.838238366775158
159,9.487570171947823
160,1.9041475033054667
161,3.428088447441496
162,9.255844843068644
163,4.182516254026041
164,-0.25350696619284463
165,4.898746540773345
166,4.461486960044567
167,10.987226871111261
168,7.2241433465067075
169,6.047565388785415
170,7.200437985345843
171,3.653800228843693
172,1.0741464286152222
173,3.728857544710081
174,6.504246168423606
175,9.497741922255045
176,9.488244180332913
177,4.66859457572491
178,10.624900389857885
