,delta
0,5.152000000000001
1,-0.005151999999999823
2,3.912853152000001
3,2.6969104140480002
4,2.6389402988480004
5,3.688474462229152
6,2.6363013585491544
7,-1.4334942809397155
8,11.168243404317288
9,3.2671176093996976
10,11.005656097027412
11,7.976677794614545
12,3.2371062024268085
13,8.499483529193348
14,2.6318614452691094
15,2.185658307047362
16,7.7725181825791765
17,10.685827033405147
18,5.324928976170341
19,8.527244330064633
20,5.792436078553308
21,6.802047747959335
22,8.084315122262225
23,4.204513332122801
24,7.7470301460383695
25,3.77502561912749
26,7.537892637842788
27,9.981363511217552
28,6.957423478872585
29,3.7712505935083414
30,5.522148339326407
31,6.793224488290434
32,8.660780085118262
33,7.451114118798017
34,10.267089610691869
35,6.367092388635285
36,7.760686057394821
37,7.570374682660031
38,6.960645195107816
39,7.296476741573542
40,9.645131984801424
41,4.769418674532744
42,4.6291218468323905
43,2.7456289556275806
44,8.4144502892118
45,8.592859533476712
46,4.742883326671972
47,4.925005260290618
48,9.793717434142081
49,2.9284677796129017
50,10.504514690621988
51,6.143065983841154
52,8.454063221559863
53,11.255186678362236
54,11.129668010526018
55,6.891520214957609
56,4.719181865433086
57,7.187725041130477
58,1.7144626835676604
59,4.647552945784582
60,7.2242647274864
61,2.708100667938311
62,4.705392567270394
63,3.914727914608875
64,3.523255123148033
65,4.911690763815386
66,5.842342575731266
67,4.021760534451687
68,6.28073754898611
69,7.235774085023422
70,7.019840242682562
71,6.891072502183761
72,2.6936673344604287
73,6.529147976245042
74,6.645965174179139
75,7.721638318076884
76,4.495147856174128
77,11.278008115706484
78,10.250207304135756
79,7.231494124030405
80,6.890656298963904
81,4.12466313863348
82,6.205417181193411
83,4.797802993508071
84,6.941124355204124
85,6.755403186545209
86,7.37884887149346
87,7.85086978613117
88,6.348258802984219
89,3.962707709856204
90,2.5243257423775276
91,4.753637144162781
92,8.476065702215692
93,4.5612334817385545
94,2.5170477794910084
95,7.984953048225066
96,10.111708642854182
97,4.354297863734473
