,Run,Q_delta
0,0,3.7752
1,1,3.6400000000000006
2,2,5.6800000000000015
3,3,8.282319999999999
4,4,5.931949679999999
5,5,7.377600000000001
6,6,2.9803599999999975
7,7,2.5328000000000017
8,8,7.349583018320004
9,9,6.147983018319998
10,10,5.3387547119999965
11,11,6.891767999999999
12,12,8.889160000000004
13,13,3.7817547120000086
14,14,6.639839999999992
15,15,10.0249448
16,16,3.397679999999994
17,17,3.102234711999998
18,18,5.975856000000022
19,19,10.178321236487989
20,20,1.9793363040000003
21,21,6.3707399351999925
22,22,10.767653802412312
23,23,9.148423516351158
24,24,2.339597726438825
25,25,9.308375536246785
26,26,3.5831212364880116
27,27,1.4801861044080056
28,28,5.093716818167991
29,29,5.540026840000024
30,30,11.350039557584779
31,31,6.917680202412299
32,32,3.814692259331082
33,33,11.568119734808022
34,34,4.712538279613682
35,35,8.844661024489739
36,36,5.427023463369693
37,37,9.851873255247199
38,38,7.295830917623732
39,39,2.41343044500087
40,40,10.215035601826344
41,41,7.351235964064841
42,42,6.386444621183216
43,43,9.153345815578291
44,44,6.653981394807204
45,45,8.943128925789892
46,46,7.4841600376953465
47,47,6.194307482687009
48,48,8.755192516295836
49,49,2.0659261534099755
50,50,2.335984106522517
51,51,5.105915827283354
52,52,9.421686677166747
53,53,6.705671246370741
54,54,9.437783447699417
55,55,9.856027659349365
56,56,4.924253131171156
57,57,11.010027962376796
58,58,7.991485349359834
59,59,6.3269398084079285
60,60,9.552006295923832
61,61,9.357925953400354
62,62,4.431827818054103
63,63,9.834725551074314
64,64,8.342300350281505
65,65,3.6316671449781666
66,66,4.1164304697441025
67,67,5.9698494833460245
68,68,7.399856088293632
69,69,6.6553468153352355
70,70,5.256791834706348
71,71,3.704787422769698
72,72,5.5797711042818605
73,73,2.249815316672823
74,74,5.767601506977826
75,75,7.851216149142033
76,76,4.758536978785855
77,77,6.1051098906156085
78,78,3.780733225675249
79,79,2.9821639521132397
80,80,4.74027820554204
81,81,3.878778002624813
82,82,5.201827830151842
83,83,11.311918431926642
84,84,11.97416115894464
85,85,8.098021112048627
86,86,6.733717400786304
87,87,6.560633974223606
88,88,0.37228016474625747
89,89,6.882484213725206
90,90,2.7257845989565794
91,91,3.6942748080875845
92,92,10.976625739340761
93,93,8.145933758505521
94,94,5.644023084812034
95,95,9.440760674538865
96,96,5.794593415493182
97,97,8.226470205002556
98,98,5.532437040347645
99,99,7.621085951976852
100,100,5.574886537536258
101,101,9.413870505625482
102,102,10.72214519871386
103,103,4.498277391836609
104,104,6.0946609868406085
105,105,5.871343083607371
106,106,4.589700281665728
107,107,6.564075676862103
108,108,6.187784406972014
109,109,7.824546163531068
110,110,6.0056968481274
111,111,11.029386368166797
112,112,4.966777393271286
113,113,4.04068238248783
114,114,4.279274411816914
115,115,8.645849663947274
116,116,4.688894440813328
117,117,4.22960780289236
118,118,6.3741242734568
119,119,9.204959658469306
120,120,4.855629437459356
121,121,8.197274721913573
122,122,4.936630958527303
123,123,3.525261094015832
124,124,3.636623991570559
125,125,2.7510368247000088
126,126,4.84981317905374
127,127,10.640932513077587
128,128,4.6722525161154635
129,129,6.152961640589069
130,130,5.64988627172022
131,131,8.566913110999849
132,132,6.234525284339611
133,133,5.022591412587644
134,134,1.2394639614190055
135,135,2.884941216066295
136,136,4.266883457031213
137,137,6.469551882174983
138,138,13.351615693361964
139,139,4.317248059693952
140,140,10.773251508530507
141,141,3.574828666646681
142,142,2.7345210871231984
143,143,3.7449412871096683
144,144,6.649712059070453
145,145,2.04418685246128
146,146,7.2634891087336655
147,147,4.687817809407534
148,148,4.828178057962077
149,149,6.178591555881894
150,150,10.48487005955576
151,151,10.058628209042013
152,152,9.690621598267285
153,153,11.013197283329987
154,154,8.948917897571505
155,155,8.054026107814252
156,156,8.600974536058857
157,157,8.075699961418877
158,158,10.7326438603435
159,159,5.753039878559548
160,160,7.105251406612069
161,161,10.166493781905956
162,162,8.512872823218913
163,163,5.934729780232374
164,164,2.146439958034989
165,165,6.6373337591981
166,166,6.589041489930423
167,167,9.802159511218633
168,168,1.3194352635061932
169,169,7.741618895418014
170,170,11.912268359549898
171,171,10.903892871285962
172,172,2.260975098141216
173,173,8.718954518149985
174,174,2.9543828824664615
175,175,3.0102536591048192
176,176,6.760956806712102
177,177,4.838263634273062
178,178,6.882010393746896
179,179,9.362769808755957
180,180,9.33320236124473
181,181,8.10481116783626
182,182,11.296210676884812
183,183,6.052153334537934
184,184,1.3217829576367421
185,185,7.0557442157698915
186,186,6.494232028986289
187,187,1.9421611201889846
188,188,4.059882046039547
189,189,2.6011723779290605
190,190,0.5741535842323628
191,191,2.952335182695606
192,192,9.5200700288201
193,193,4.205151909702863
194,194,1.530668706122242
195,195,2.3551351807859646
196,196,9.046136035942254
197,197,10.951476519009248
198,198,5.444455769209071
199,199,3.8833775216169215
200,200,6.6388575184771526
201,201,12.58363671762504
202,202,7.96070949317118
203,203,5.915109904389283
204,204,3.677100724610682
205,205,7.884705821864145
206,206,1.6752985058797094
207,207,7.786520826547985
208,208,8.745264528189864
209,209,5.687631885686642
210,210,8.620248681802195
211,211,3.2884291181594563
212,212,9.449482135970584
213,213,11.631533977606068
214,214,5.5839739420728165
215,215,1.2197082297830093
216,216,5.281181932592972
217,217,8.071895105076237
218,218,5.377401755438541
219,219,8.517047232363439
220,220,10.53698639917684
221,221,9.34163134834239
222,222,10.847200035858577
223,223,5.118868697117705
224,224,9.24596428462246
225,225,1.339718847382528
226,226,6.9863073238345805
227,227,5.187105398219728
228,228,1.2057469626440707
229,229,5.395569221338519
230,230,4.493154069646835
231,231,1.5551440112080854
232,232,1.8643132619370135
233,233,11.39886668994609
234,234,7.265844518545009
235,235,10.976718800722438
236,236,-3.680431822557466
237,237,20.947994777844997
238,238,9.52762768807088
239,239,12.491747887017937
240,240,8.91146918538334
241,241,2.78794134020427
242,242,1.5535888671968223
243,243,5.2371870085828505
244,244,10.80698992154612
245,245,10.314546358140205
246,246,6.168761399956793
247,247,3.1630496614111507
248,248,6.138208591006332
249,249,5.308948609501385
250,250,3.718329069363108
251,251,2.983262988586148
252,252,0.7008279028020752
253,253,1.6574359000994718
254,254,12.486645622374226
255,255,2.968461456997602
256,256,2.2586825096536813
257,257,1.4868073396205546
258,258,1.3793329749037184
259,259,3.933805089391626
260,260,7.992787061712988
261,261,7.912837743998352
262,262,6.943486879976717
263,263,4.123827943800961
264,264,5.791437231181362
265,265,2.723844210334846
266,266,0.6613551258110419
267,267,4.624884993966589
268,268,3.171365374773586
269,269,3.6805689991979307
270,270,11.459147703762937
271,271,9.52082142577683
272,272,2.77868492873813
273,273,3.2752460294368575
274,274,6.3529390443227385
275,275,7.52131991849933
276,276,3.4057789954053987
277,277,1.3812245957819869
278,278,3.769899132286355
279,279,8.876768940893044
280,280,4.998942341765996
281,281,3.3773149054973146
282,282,7.864797251260825
283,283,5.547194119163578
284,284,4.5117930880721815
285,285,8.254302200054099
286,286,11.292502918865466
287,287,3.269490020296871
288,288,1.9668801865389014
289,289,8.071513226311936
290,290,4.992474707247084
291,291,3.388079441646596
292,292,9.226640416421787
293,293,3.162237913323679
294,294,3.9086188299588684
295,295,3.8091248918622114
296,296,1.1058624790489375
297,297,4.203592741466764
298,298,5.603827018398533
299,299,11.535646515834287
300,300,3.9921787201794814
301,301,6.033650905984587
302,302,11.262657686752618
303,303,6.174338539620749
304,304,6.072044999072887
305,305,5.550165927657645
