,Run,Q_delta
0,0,6.2
1,1,9.651200000000003
2,2,2.532799999999998
3,3,4.660000000000004
4,4,8.739999999999995
5,5,10.826668800000007
6,6,9.759999999999991
7,7,2.4652600000000007
8,8,8.937840211199997
9,9,9.032593859999999
10,10,0.0
11,11,5.4597399999999965
12,12,4.65534000000001
13,13,3.972526739999992
14,14,1.6042211999999978
15,15,3.245760000000004
16,16,10.652147003340005
17,17,9.851340737339996
18,18,7.303018299066011
19,19,1.8068518799999964
20,20,6.152077439999999
21,21,1.9549439999999976
22,22,11.041948547944202
23,23,6.710352090359407
24,24,4.452426000000003
25,25,2.3667529062464894
26,26,8.283436498536219
27,27,9.37097148057478
28,28,10.442013119601597
29,29,6.210678391351905
30,30,4.405616896000026
31,31,2.3412065749199655
32,32,1.7501061809088014
33,33,11.3008893837698
34,34,10.887396346917114
35,35,2.5066333765079776
36,36,6.9449409299075455
37,37,9.552662381510572
38,38,6.076435578221378
39,39,5.148070280345394
40,40,6.069546707408165
41,41,2.59016441211719
42,42,6.904155404378798
43,43,4.7266979432301355
44,44,4.507386061521288
45,45,6.5499822899408855
46,46,4.646712133259996
47,47,4.642065421126745
48,48,5.319872244706403
49,49,6.521245169411486
50,50,8.908158658576554
51,51,6.080559596243461
52,52,3.421887882667704
53,53,6.625060248068962
54,54,5.633682159297223
55,55,10.452853586060883
56,56,5.533944973569305
57,57,8.91671413844415
58,58,7.18197932799103
59,59,8.200255616449112
60,60,8.986578016030762
61,61,3.059952506564059
62,62,2.8029002416674302
63,63,7.760112115701531
64,64,4.270426362749049
65,65,2.921226184328816
66,66,2.144869719424605
67,67,3.656109648847803
68,68,2.566565840527801
69,69,5.058382735997327
70,70,2.941310479816252
71,71,2.5408108116233166
72,72,-0.008093220247928912
73,73,0.3146413805750967
74,74,5.368972031595433
75,75,9.39339695586267
76,76,5.2013831880762496
77,77,5.251482416434385
78,78,5.852054919912462
79,79,12.00953040239807
80,80,8.034302976098672
81,81,7.487363729620483
82,82,14.315185599085112
83,83,3.85967511948661
84,84,5.451050330176031
85,85,10.450142638717125
86,86,6.868388936353995
87,87,12.050738197608553
88,88,5.828952210491934
89,89,6.019890747709155
90,90,6.181550042718641
91,91,5.294135199215475
92,92,11.180787577796082
93,93,9.350570771080356
94,94,11.97334619253104
95,95,7.1989034562485585
96,96,5.456840277000538
97,97,11.94748742405261
98,98,8.88098462140806
99,99,9.487674867600731
100,100,7.482097212132544
101,101,6.977978090187776
102,102,3.2897735263593404
103,103,7.102590701836448
104,104,7.4803827353464385
105,105,7.631836565034405
106,106,7.0719307531460345
107,107,4.295037947202786
108,108,8.47139928878346
109,109,8.667959809461877
110,110,6.733887490919415
111,111,5.429115179184691
112,112,8.800683914677961
113,113,9.691002203023913
114,114,11.778547405318363
115,115,7.76005731651378
116,116,8.096824170756008
117,117,3.0729525059858815
118,118,2.7445836312274423
119,119,0.8031967070572819
120,120,3.0510803089759975
121,121,7.275944806968823
122,122,9.6813112008208
123,123,3.9868770158734606
124,124,8.16209107490613
125,125,2.659465774318278
126,126,19.143341752187894
127,127,8.287796707975076
128,128,3.416082135076749
129,129,1.024933986940141
130,130,8.010039499519849
