,Run,Q_delta
0,0,9.871200000000002
1,1,4.9984
2,2,2.620000000000001
3,3,10.254841599999999
4,4,5.68
5,5,4.919379999999997
6,6,1.7606186200000025
7,7,3.775199999999998
8,8,1.015229318400003
9,9,9.711764639999998
10,10,10.867248799999999
11,11,8.984587702521608
12,12,3.576694017760005
13,13,8.325659376000004
14,14,5.371379999999988
15,15,1.0975381380000044
16,16,6.200000000000017
17,17,7.313799999999986
18,18,5.968619999999987
19,19,9.227018619999996
20,20,3.3976800000000082
21,21,8.291074843379974
22,22,9.84375958000004
23,23,6.894959579999977
24,24,5.244596749758273
25,25,2.0631470077186407
26,26,10.520934295983977
27,27,10.36131512
28,28,3.340869519042002
29,29,2.854507306749639
30,30,9.777807318420003
31,31,10.61823243398399
32,32,7.972345933702428
33,33,8.51317237000643
34,34,7.544424042000003
35,35,5.683860555723584
36,36,9.801237306393887
37,37,5.460130987024172
38,38,7.411907475882629
39,39,9.842542974991034
40,40,8.391048130568208
41,41,2.667013447869465
42,42,7.313819156124055
43,43,1.7263425282724256
44,44,6.189840296773127
45,45,5.930102261522393
46,46,1.5987180924687436
47,47,6.661810487848186
48,48,9.83728992131364
49,49,3.5736612023851535
50,50,7.7582585434205384
51,51,10.07199914536153
52,52,5.21517735267679
53,53,1.5927614408820432
54,54,1.546456017866376
55,55,5.948196543420522
56,56,7.160938726122652
57,57,1.8173085581290707
58,58,7.022954525402497
59,59,8.287760055457738
60,60,7.875219998749287
61,61,3.537300045739471
62,62,9.832700432016054
63,63,5.886224616206391
64,64,1.657853682051723
65,65,3.399148483915212
66,66,2.005980580932885
67,67,7.691365622964611
68,68,6.976182105638657
69,69,3.7341710129826993
70,70,4.421687091612796
71,71,7.134916818209263
72,72,6.754004042827546
73,73,9.478729588600686
74,74,7.858640091412099
75,75,4.619583738652295
76,76,5.061179114989272
77,77,7.530114872397462
78,78,3.8427488707341126
79,79,10.686946784426254
80,80,10.087457572034452
81,81,8.632661846053736
82,82,8.464752628482074
83,83,7.397998372000984
84,84,7.651487918739804
85,85,6.445396974471805
86,86,7.024861388342515
87,87,5.835794028566397
88,88,2.5451742990799175
89,89,3.682200813881991
90,90,2.6551947497461015
91,91,5.383710173279383
92,92,7.890617944371797
93,93,7.276414079343908
94,94,7.3442730119735415
95,95,11.868814375922966
96,96,8.9073280788582
97,97,7.859519041422232
98,98,6.8631273813151665
99,99,6.308012343017936
100,100,9.301882183272937
101,101,11.865162001813815
102,102,6.910009811941791
103,103,4.229195929662524
104,104,6.4849482484069085
105,105,7.792054619122837
106,106,7.275855699594786
107,107,11.595217076624749
108,108,11.539633518570781
109,109,8.68202262481168
110,110,6.756779997636386
111,111,5.540566697305621
112,112,5.638882962868138
113,113,6.992837795927699
114,114,10.22575779907163
115,115,6.665973675819259
116,116,7.287955804935677
117,117,6.839732609736188
118,118,6.798286272705241
119,119,4.448286213288611
120,120,1.3746429717139108
121,121,6.76497538940157
122,122,10.470427963996599
123,123,8.46641305739422
124,124,8.126312875949111
125,125,5.60919229892022
126,126,4.224718307035346
127,127,7.12314380963403
128,128,8.562500292637878
129,129,9.655819681675666
130,130,10.16797337732362
131,131,6.6296181009059865
132,132,9.060026676132566
133,133,8.54170977815511
134,134,10.408386815393897
135,135,2.980831435602454
136,136,7.977592130484936
137,137,9.807508231580982
138,138,6.811567657428327
139,139,5.975295199326979
140,140,8.368984174253455
141,141,6.138662204185948
142,142,6.1647760492437556
143,143,2.011954532897562
144,144,5.1841708652953
145,145,8.586881313977756
146,146,8.826757408422964
147,147,8.733817655777784
148,148,3.2925137147637997
149,149,2.7448054146630056
150,150,3.640226337556328
151,151,2.4804232617548223
