,Run,Q_delta
0,0,2.5328
1,1,3.6400000000000006
2,2,2.619999999999999
3,3,9.890000000000004
4,4,9.759999999999998
5,5,0.0
6,6,0.0
7,7,7.719999999999995
8,8,0.0
9,9,9.71911
10,10,9.867240000000002
11,11,9.651200000000003
12,12,6.199999999999989
13,13,6.546240000000012
14,14,8.686080000000004
15,15,4.5394799999999975
16,16,7.910191889999993
17,17,8.730280890000003
18,18,7.344469431000007
19,19,3.681612000000001
20,20,2.5389000000000124
21,21,4.31396676
22,22,10.373298299999988
23,23,4.823388997109987
24,24,9.931192171779003
25,25,6.998489478613891
26,26,2.8635055107139067
27,27,2.7936611002890004
28,28,0.6864627092400042
29,29,4.520042630161782
30,30,6.274653128038608
31,31,5.473888107999983
32,32,7.980244479037623
33,33,6.095177467234748
34,34,7.814447959642507
35,35,1.7392794489286132
36,36,6.545788997110009
37,37,7.488939937116697
38,38,4.646545867412954
39,39,4.805898914554973
40,40,11.12266422088453
41,41,7.03251389353602
42,42,6.941877759999983
43,43,6.605017913275759
44,44,3.110389787868371
45,45,7.108756514887318
46,46,7.053476289567584
47,47,9.681775660578694
48,48,4.97544118042822
49,49,1.9945631322148074
50,50,2.7144479596424844
51,51,4.651947584000652
52,52,9.33259282182064
53,53,3.0512735674563487
54,54,5.600891070224975
55,55,8.47381908685253
56,56,4.406946472767231
57,57,6.175224842530042
58,58,3.7922076669873945
59,59,8.425328631971809
60,60,9.183557582271419
61,61,7.864941177147216
62,62,4.436060927760252
63,63,8.299746476501923
64,64,3.8966850314009207
65,65,5.6768171652929595
66,66,1.7467444490760045
67,67,9.632862719999991
68,68,11.55304412928001
69,69,8.048768569233289
70,70,3.248500443583737
71,71,6.634275055310184
72,72,3.614838427328209
73,73,3.030110049619509
74,74,5.518187856824682
75,75,0.7280782331305886
76,76,1.5972855520403755
77,77,0.9622052874124165
78,78,0.4938122830776024
79,79,0.9039290126851256
80,80,2.1957161003941223
81,81,5.8046672514859665
82,82,4.269053686167638
83,83,11.96831640797177
84,84,6.517844317761956
85,85,7.9600493823433
86,86,9.345560681140228
87,87,6.908838561510038
88,88,5.237254738809156
89,89,5.398349822710941
90,90,3.982878406189002
91,91,5.8038897502485725
92,92,7.6544568581160775
93,93,5.556937035364285
94,94,2.829006140064962
95,95,4.567329383164974
96,96,3.842148317550823
97,97,6.4876371100764345
98,98,1.2507327762670002
99,99,5.4217821322338295
100,100,4.965065283370109
101,101,8.097594149894917
102,102,9.183842496837997
103,103,10.477879885444509
104,104,6.993375410569797
105,105,8.413927109005044
106,106,9.808706938078103
107,107,6.2068953316199895
108,108,10.56033549994413
109,109,2.691997624790474
110,110,9.880635513585275
111,111,3.696847288315894
112,112,4.134727332071066
113,113,10.14505957995948
114,114,6.704437658323968
115,115,3.4369456833738923
116,116,3.9562455877930915
117,117,4.156838949205621
118,118,6.451084387447054
119,119,5.513165718738264
120,120,9.158079022804714
121,121,8.22145753237487
122,122,6.856179510591801
123,123,3.9721934512247117
124,124,8.934135920533436
125,125,3.5229647059595663
126,126,6.290467535722087
127,127,6.631679012952645
128,128,10.151261089197533
129,129,5.627899133655546
130,130,5.523443732133501
131,131,10.979387190177931
132,132,7.122087465025402
133,133,9.13190949491559
134,134,5.307441436701538
135,135,3.5053833071247027
136,136,10.440748798067716
137,137,7.529859847160196
138,138,8.767964691443694
139,139,7.042325969884359
140,140,11.748650700076041
141,141,0.5852836647054573
142,142,3.064373889251442
143,143,0.7105132020067231
144,144,13.98033273701185
145,145,5.7759914276562085
146,146,5.456680822621138
147,147,6.854629959874956
148,148,10.160088275505814
