,Run,Q_delta
0,0,8.528800000000002
1,1,9.76
2,2,9.651200000000003
3,3,4.659999999999997
4,4,4.741440000000004
5,5,8.68607999999999
6,6,7.544351200000001
7,7,8.740000000000002
8,8,3.6400000000000006
9,9,3.7454025600000023
10,10,4.032210853439992
11,11,3.7667197439999995
12,12,7.866
13,13,9.871200000000002
14,14,10.867248799999999
15,15,10.447269120000016
16,16,7.947991434490547
17,17,3.6447256834560022
18,18,6.946890768799989
19,19,8.376410032014576
20,20,8.779980108095998
21,21,2.532800000000009
22,22,10.0
23,23,1.5999999999999943
24,24,0.0
25,25,7.719999999999999
26,26,7.377600000000001
27,27,7.429245152014545
28,28,7.5334172592398545
29,29,4.413875484798552
30,30,3.8993775393662418
31,31,8.099991576550963
32,32,11.050216318093078
33,33,6.704020976048582
34,34,8.09044239472189
35,35,8.700641996012905
36,36,5.196429198767191
37,37,2.533362346310412
38,38,4.19615536196946
39,39,7.615448197199953
40,40,9.868685482080025
41,41,7.875739767888035
42,42,6.391623143426841
43,43,7.720936482298441
44,44,3.36584760469475
45,45,8.657208203532946
46,46,5.533849891040234
47,47,7.150443025748871
48,48,9.428518376397221
49,49,1.172468943044521
50,50,5.88413764847877
51,51,3.125196056757261
52,52,5.872203876798551
53,53,10.396884121778953
54,54,5.1888821354912125
55,55,11.163444121779037
56,56,2.9961950171682474
57,57,8.702998570243892
58,58,7.439673928056095
59,59,7.359825515878242
60,60,11.89780372519374
61,61,3.2765268735439577
62,62,2.6158038446380374
63,63,6.570012164913635
64,64,11.356491777472343
65,65,8.848339690514706
66,66,7.7735311717254945
67,67,8.86995391396323
68,68,7.571017372176357
69,69,5.53790235180827
70,70,6.76288334754031
71,71,7.516132557995036
72,72,9.831863628570318
73,73,14.670083433132788
74,74,13.20307508981955
75,75,8.941399883038684
76,76,11.455143160795615
77,77,6.369893353191628
78,78,2.8050608163072184
79,79,8.863434298729771
80,80,4.232666981519401
81,81,7.498411435205298
82,82,9.237656236868133
83,83,6.914744864458839
84,84,6.725756605800029
85,85,7.153498273350351
86,86,4.097936934651557
87,87,6.569890520141598
88,88,6.659474085248576
89,89,6.662731794660999
90,90,1.6184838690969627
91,91,3.5616604812738615
92,92,7.643781186410365
93,93,10.94024828668205
94,94,7.939849350772761
95,95,5.5920148075324505
96,96,1.0401455223246785
97,97,6.348209807082981
98,98,8.015716910251626
99,99,8.276411375728003
100,100,4.441536809390641
101,101,2.716220190067361
102,102,5.30913526129325
103,103,8.794078280958729
104,104,5.479743952671015
105,105,3.962974113287146
106,106,7.27521824940618
107,107,7.205795467957387
108,108,6.90209465488806
109,109,6.329526312403232
110,110,3.6399620876267136
111,111,2.9149376738824913
112,112,6.237094214302715
113,113,3.3801521285425906
114,114,8.278287394376434
115,115,4.492622599809351
116,116,2.6234439064942308
117,117,6.2196982307089
118,118,7.121707959765786
119,119,7.716615022568362
120,120,5.1271363521426565
121,121,7.020265578627004
122,122,7.327548467179895
123,123,12.277514746219595
124,124,8.377175321153118
125,125,10.565044217381796
126,126,5.766156156221314
127,127,6.402410161490479
128,128,0.40964952042997993
129,129,16.643383238222555
130,130,5.761969387575846
131,131,2.733705363985564
132,132,3.584136085840555
133,133,4.3832460700641604
134,134,7.170278499476012
135,135,7.226985354353928
136,136,9.696463800333845
137,137,8.2330286614947
138,138,6.119057232327805
139,139,3.787519682775269
140,140,4.48023432798243
141,141,6.814150848442978
142,142,6.67417245541958
143,143,9.670037813926456
144,144,8.884770175873768
145,145,9.31835435486812
146,146,12.539455242464442
147,147,5.646814620277269
148,148,6.542958603162106
149,149,9.004106186235958
150,150,4.950280522202888
151,151,3.1579874931467202
152,152,7.641435904714399
153,153,10.201137796410421
154,154,4.904253463834721
155,155,1.3031641508546272
156,156,3.9426682387086203
157,157,8.097469338161318
158,158,6.036196558850179
159,159,6.525329744525607
160,160,2.268833695581634
161,161,5.895904967887191
162,162,6.141972047846593
163,163,2.425271453380219
164,164,1.3060439039725225
165,165,15.538079561807763
166,166,6.2335945319557595
167,167,3.1462965652031016
168,168,5.873026106464749
169,169,4.602609071556117
170,170,6.275322775456971
171,171,5.74171493568997
172,172,6.765298999998095
173,173,5.900953927723549
174,174,4.451090219586831
175,175,9.069482183809669
176,176,9.891565594984968
177,177,8.42308952609028
178,178,10.455833348319402
179,179,8.655809789873729
180,180,8.902409035486471
181,181,5.519853997969221
182,182,1.6072113515829187
183,183,7.152437077273589
184,184,8.54023489438714
185,185,6.789265970553288
186,186,3.73599528908926
187,187,8.436842582419104
188,188,9.35669276505564
189,189,3.6084997830294014
190,190,7.639886813631847
191,191,1.8175769385145486
192,192,5.19089983370759
193,193,11.101302595204288
194,194,9.348185203975163
195,195,6.162832124917031
196,196,3.897383764476217
197,197,9.324099740397514
198,198,5.218791731530928
199,199,2.5914796690524327
200,200,12.699584812585044
201,201,6.912377965985115
202,202,7.919938197871488
203,203,7.242829500079779
204,204,4.95789597535736
205,205,9.940692022643816
206,206,6.165016939682346
207,207,0.030969469817819117
208,208,9.375023005032062
209,209,8.047287899447156
210,210,1.6097492811368284
211,211,8.526310006800486
212,212,4.45767944807767
213,213,8.180425896749057
214,214,11.637489798997194
215,215,8.816497056008757
216,216,6.6129675634397245
217,217,3.814229568359906
218,218,6.783337655490641
219,219,10.035308998415303
220,220,8.86849340019694
221,221,9.776931147193636
222,222,5.15905544794532
223,223,6.065954554451082
224,224,8.610834075183902
225,225,6.007115454507584
226,226,9.803060078737644
227,227,3.342129482346536
228,228,4.372591377955132
229,229,5.1862642522364695
230,230,3.417636050565534
231,231,6.632465583729754
232,232,10.407748696310136
233,233,2.927305777869833
234,234,6.262466014100482
235,235,4.558330074729611
236,236,6.0902958566534835
237,237,7.45702008987837
238,238,0.4607590692539816
239,239,7.2533025794573405
240,240,7.601596910553326
241,241,0.3941000139702737
242,242,4.6930425893160646
243,243,6.381562929961092
244,244,7.7868744362967846
245,245,3.245957200846078
246,246,5.80274541203562
247,247,11.830573231103244
248,248,10.566223566868302
249,249,5.7156463558771975
250,250,4.181995268852916
251,251,9.659260428813923
252,252,12.489834943302867
253,253,6.198762923472259
254,254,8.780409924902415
255,255,8.720995545468213
256,256,3.404300994953246
257,257,8.918072718077383
258,258,10.313760063756945
259,259,4.018912131745765
260,260,22.963947076439126
261,261,7.023640046259061
262,262,10.827003744309877
263,263,9.63439668694673
264,264,5.018024314698778
265,265,9.674817379799606
266,266,2.800012708662507
267,267,4.747376680766365
268,268,9.757032984919078
269,269,6.915845040451586
270,270,10.843598345431928
271,271,8.409691908735567
272,272,6.004023584085644
273,273,3.8193506788002196
274,274,-0.09716508114797762
275,275,12.117972436129094
